"gender","age","nsubj","trialNumber","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","correct"
"m","26",26,11,"C",1151,50,0,50,2550,2,884,1
"m","26",26,12,"A",1800,100,0,100,2650,2,805,0
"m","26",26,13,"A",1046,100,-300,-200,2450,2,824,0
"m","26",26,14,"C",868,50,-50,0,2450,3,684,1
"m","26",26,15,"B",703,100,0,100,2550,2,660,0
"m","26",26,16,"B",1546,100,0,100,2650,2,951,0
"m","26",26,17,"B",833,100,0,100,2750,2,721,0
"m","26",26,18,"B",1629,100,0,100,2850,2,1096,0
"m","26",26,19,"B",1074,100,0,100,2950,2,956,0
"m","26",26,20,"B",1025,100,0,100,3050,2,925,0
"m","26",26,21,"B",802,100,0,100,3150,2,1542,0
"m","26",26,22,"B",1053,100,-1250,-1150,2000,2,839,0
"m","26",26,23,"D",2826,50,0,50,2050,4,5493,1
"m","26",26,24,"C",1799,50,0,50,2100,3,1150,1
"m","26",26,25,"B",800,100,0,100,2200,2,796,0
"m","26",26,26,"A",764,100,0,100,2300,1,1457,0
"m","26",26,27,"D",1773,50,0,50,2350,4,1003,1
