"gender","age","nsubj","trial","cardSelected","rtChoice","win","loss","net","totalcash","confidence","rtConf","deckOrder"
"f","22",18,28,"D",1136,50,-50,0,2100,2,1089,"badc"
"f","22",18,29,"A",2449,100,0,100,2200,2,2568,"badc"
"f","22",18,30,"A",1016,100,0,100,2300,2,1056,"badc"
"f","22",18,31,"A",970,100,0,100,2400,3,1126,"badc"
"f","22",18,32,"A",1035,100,0,100,2500,4,1470,"badc"
"f","22",18,33,"A",1009,100,-1250,-1150,1350,4,983,"badc"
"f","22",18,34,"C",1632,50,0,50,1400,2,3080,"badc"
"f","22",18,35,"C",714,50,0,50,1450,3,1151,"badc"
"f","22",18,36,"C",607,50,0,50,1500,3,792,"badc"
"f","22",18,37,"C",576,50,0,50,1550,4,759,"badc"
"f","22",18,38,"C",719,50,0,50,1600,4,1090,"badc"
"f","22",18,39,"C",825,50,0,50,1650,4,919,"badc"
"f","22",18,40,"C",3593,50,0,50,1700,4,1048,"badc"
"f","22",18,41,"C",703,50,0,50,1750,4,1368,"badc"
"f","22",18,42,"C",1081,50,-250,-200,1550,4,872,"badc"
"f","22",18,43,"D",5073,50,0,50,1600,2,2624,"badc"
"f","22",18,44,"D",1161,50,-50,0,1600,2,775,"badc"
"f","22",18,45,"D",1246,50,0,50,1650,2,899,"badc"
"f","22",18,46,"D",632,50,-50,0,1650,2,912,"badc"
"f","22",18,47,"B",4393,100,0,100,1750,2,1583,"badc"
"f","22",18,48,"B",681,100,-200,-100,1650,3,1136,"badc"
"f","22",18,49,"C",1424,50,0,50,1700,3,1400,"badc"
"f","22",18,50,"C",810,50,0,50,1750,4,1135,"badc"
"f","22",18,51,"C",615,50,0,50,1800,4,977,"badc"
"f","22",18,52,"C",648,50,0,50,1850,4,760,"badc"
"f","22",18,53,"C",696,50,0,50,1900,4,801,"badc"
"f","22",18,54,"C",650,50,0,50,1950,4,607,"badc"
"f","22",18,55,"C",665,50,0,50,2000,4,936,"badc"
"f","22",18,56,"C",855,50,0,50,2050,4,792,"badc"
"f","22",18,57,"C",665,50,-250,-200,1850,4,943,"badc"
"f","22",18,58,"C",6768,50,0,50,1900,4,1129,"badc"
"f","22",18,59,"C",625,50,0,50,1950,4,671,"badc"
"f","22",18,60,"C",601,50,0,50,2000,4,639,"badc"
"f","22",18,61,"C",744,50,0,50,2050,4,935,"badc"
"f","22",18,62,"C",1272,50,0,50,2100,4,1225,"badc"
"f","22",18,63,"C",1089,50,-250,-200,1900,4,807,"badc"
"f","22",18,64,"B",14119,100,0,100,2000,2,1616,"badc"
"f","22",18,65,"B",793,100,-250,-150,1850,2,664,"badc"
"f","22",18,66,"B",5833,100,-350,-250,1600,2,1096,"badc"
"f","22",18,67,"D",1529,50,0,50,1650,2,2040,"badc"
"f","22",18,68,"D",784,50,-50,0,1650,2,1064,"badc"
"f","22",18,69,"C",889,50,0,50,1700,4,920,"badc"
"f","22",18,70,"C",889,50,0,50,1750,4,976,"badc"
"f","22",18,71,"C",592,50,0,50,1800,4,641,"badc"
"f","22",18,72,"C",927,50,0,50,1850,4,880,"badc"
"f","22",18,73,"C",784,50,0,50,1900,4,752,"badc"
"f","22",18,74,"C",840,50,0,50,1950,4,961,"badc"
"f","22",18,75,"C",814,50,0,50,2000,4,1001,"badc"
"f","22",18,76,"C",593,50,0,50,2050,4,704,"badc"
"f","22",18,77,"C",667,50,0,50,2100,4,918,"badc"
"f","22",18,78,"C",665,50,0,50,2150,4,608,"badc"
"f","22",18,79,"C",576,50,0,50,2200,4,601,"badc"
"f","22",18,80,"C",5391,50,0,50,2250,4,1152,"badc"
"f","22",18,81,"C",1369,50,0,50,2300,4,712,"badc"
"f","22",18,82,"C",760,50,0,50,2350,4,784,"badc"
"f","22",18,83,"C",616,50,-250,-200,2150,4,696,"badc"
"f","22",18,84,"C",1776,50,0,50,2200,4,849,"badc"
"f","22",18,85,"C",658,50,0,50,2250,4,581,"badc"
"f","22",18,86,"C",694,50,0,50,2300,4,753,"badc"
"f","22",18,87,"C",667,50,0,50,2350,4,751,"badc"
"f","22",18,88,"C",609,50,0,50,2400,4,654,"badc"
"f","22",18,89,"C",646,50,0,50,2450,4,632,"badc"
"f","22",18,90,"C",584,50,0,50,2500,4,568,"badc"
"f","22",18,91,"C",584,50,0,50,2550,4,559,"badc"
"f","22",18,92,"C",624,50,0,50,2600,4,736,"badc"
"f","22",18,93,"C",952,50,-250,-200,2400,4,777,"badc"
"f","22",18,94,"A",1441,100,0,100,2500,2,2824,"badc"
"f","22",18,95,"A",848,100,0,100,2600,2,624,"badc"
"f","22",18,96,"B",568,100,0,100,2700,2,920,"badc"
"f","22",18,97,"B",751,100,-350,-250,2450,2,688,"badc"
"f","22",18,98,"C",1607,50,0,50,2500,4,1312,"badc"
"f","22",18,99,"C",551,50,0,50,2550,4,568,"badc"
"f","22",18,100,"C",583,50,0,50,2600,4,544,"badc"
"f","19",19,1,"D",9445,100,0,100,2100,4,2511,"cdba"
"f","19",19,2,"A",5312,50,0,50,2150,4,5328,"cdba"
"f","19",19,3,"C",3321,100,0,100,2250,4,2208,"cdba"
"f","19",19,4,"B",6065,50,0,50,2300,4,1896,"cdba"
"f","19",19,5,"D",3777,100,0,100,2400,3,2880,"cdba"
"f","19",19,6,"A",1841,50,0,50,2450,4,3112,"cdba"
"f","19",19,7,"C",4337,100,0,100,2550,4,8031,"cdba"
"f","19",19,8,"B",3616,50,0,50,2600,3,2648,"cdba"
"f","19",19,9,"A",5728,50,0,50,2650,3,3968,"cdba"
"f","19",19,10,"D",2456,100,0,100,2750,4,1360,"cdba"
"f","19",19,11,"C",2601,100,-150,-50,2700,4,1848,"cdba"
"f","19",19,12,"A",5505,50,0,50,2750,3,1528,"cdba"
"f","19",19,13,"B",2897,50,-50,0,2750,4,1503,"cdba"
"f","19",19,14,"D",2481,100,0,100,2850,4,1087,"cdba"
"f","19",19,15,"A",3496,50,0,50,2900,4,1280,"cdba"
"f","19",19,16,"D",1320,100,0,100,3000,4,1154,"cdba"
"f","19",19,17,"D",3296,100,0,100,3100,4,928,"cdba"
"f","19",19,18,"D",3688,100,0,100,3200,3,3040,"cdba"
"f","19",19,19,"D",7232,100,0,100,3300,4,904,"cdba"
"f","19",19,20,"D",1152,100,-1250,-1150,2150,4,824,"cdba"
"f","19",19,21,"A",1417,50,0,50,2200,3,1135,"cdba"
"f","19",19,22,"C",2744,100,0,100,2300,2,2024,"cdba"
"f","19",19,23,"C",2224,100,-300,-200,2100,4,1176,"cdba"
"f","19",19,24,"B",968,50,0,50,2150,4,1960,"cdba"
"f","19",19,25,"A",2088,50,0,50,2200,3,2176,"cdba"
"f","19",19,26,"D",2937,100,0,100,2300,4,1984,"cdba"
"f","19",19,27,"D",4656,100,0,100,2400,4,976,"cdba"
"f","19",19,28,"C",2914,100,0,100,2500,4,1224,"cdba"
"f","19",19,29,"B",1689,50,-50,0,2500,2,1127,"cdba"
"f","19",19,30,"A",1209,50,0,50,2550,1,1728,"cdba"
"f","19",19,31,"C",2305,100,-200,-100,2450,3,1607,"cdba"
"f","19",19,32,"D",2696,100,0,100,2550,4,1336,"cdba"
"f","19",19,33,"A",1152,50,0,50,2600,1,3968,"cdba"
"f","19",19,34,"B",3408,50,0,50,2650,3,1904,"cdba"
"f","19",19,35,"D",7072,100,0,100,2750,3,3400,"cdba"
"f","19",19,36,"A",3425,50,-250,-200,2550,3,2271,"cdba"
"f","19",19,37,"B",1249,50,-50,0,2550,2,2967,"cdba"
"f","19",19,38,"D",1048,100,-1250,-1150,1400,4,984,"cdba"
"f","19",19,39,"C",1033,100,0,100,1500,4,1295,"cdba"
"f","19",19,40,"D",4616,100,0,100,1600,4,1832,"cdba"
"f","19",19,41,"C",1728,100,-250,-150,1450,4,1080,"cdba"
"f","19",19,42,"B",1656,50,0,50,1500,3,2360,"cdba"
"f","19",19,43,"A",1040,50,0,50,1550,2,1904,"cdba"
"f","19",19,44,"D",6008,100,0,100,1650,4,2168,"cdba"
"f","19",19,45,"A",4745,50,0,50,1700,2,7639,"cdba"
"f","19",19,46,"C",1401,100,-350,-250,1450,3,1087,"cdba"
"f","19",19,47,"A",1752,50,0,50,1500,1,1224,"cdba"
"f","19",19,48,"D",896,100,0,100,1600,4,856,"cdba"
"f","19",19,49,"A",4384,50,0,50,1650,3,3784,"cdba"
"f","19",19,50,"C",1465,100,0,100,1750,2,2472,"cdba"
"f","19",19,51,"B",3409,50,-50,0,1750,1,1832,"cdba"
"f","19",19,52,"D",5769,100,0,100,1850,3,3535,"cdba"
"f","19",19,53,"A",1257,50,0,50,1900,1,1319,"cdba"
"f","19",19,54,"C",1624,100,-350,-250,1650,3,2176,"cdba"
"f","19",19,55,"B",1408,50,-50,0,1650,4,1712,"cdba"
"f","19",19,56,"D",1176,100,0,100,1750,4,1504,"cdba"
"f","19",19,57,"D",1200,100,0,100,1850,2,2408,"cdba"
"f","19",19,58,"A",961,50,0,50,1900,2,1328,"cdba"
"f","19",19,59,"C",13792,100,0,100,2000,1,2728,"cdba"
"f","19",19,60,"D",11960,100,-1250,-1150,850,3,4736,"cdba"
"f","19",19,61,"A",2105,50,0,50,900,2,1728,"cdba"
"f","19",19,62,"B",881,50,0,50,950,2,1176,"cdba"
"f","19",19,63,"C",3177,100,-250,-150,800,2,1384,"cdba"
"f","19",19,64,"D",952,100,0,100,900,4,1200,"cdba"
"f","19",19,65,"D",1872,100,0,100,1000,4,856,"cdba"
"f","19",19,66,"D",3568,100,0,100,1100,4,936,"cdba"
"f","19",19,67,"D",3032,100,0,100,1200,2,2056,"cdba"
"f","19",19,68,"D",3200,100,0,100,1300,3,5888,"cdba"
"f","19",19,69,"A",2889,50,0,50,1350,2,1080,"cdba"
"f","19",19,70,"A",2224,50,0,50,1400,2,1735,"cdba"
"f","19",19,71,"C",5265,100,-200,-100,1300,2,1143,"cdba"
"f","19",19,72,"B",1497,50,-25,25,1325,1,1680,"cdba"
"f","19",19,73,"D",2672,100,0,100,1425,1,887,"cdba"
"f","19",19,74,"D",1661,100,0,100,1525,4,1932,"cdba"
"f","19",19,75,"D",769,100,0,100,1625,4,1464,"cdba"
"f","19",19,76,"D",1585,100,0,100,1725,2,1791,"cdba"
"f","19",19,77,"D",2137,100,0,100,1825,4,1000,"cdba"
"f","19",19,78,"D",929,100,-1250,-1150,675,3,2439,"cdba"
"f","19",19,79,"A",929,50,-250,-200,475,2,3415,"cdba"
"f","19",19,80,"B",2032,50,-75,-25,450,3,2216,"cdba"
"f","19",19,81,"C",688,100,0,100,550,3,1640,"cdba"
"f","19",19,82,"D",1136,100,0,100,650,1,1728,"cdba"
"f","19",19,83,"D",4584,100,0,100,750,2,2640,"cdba"
"f","19",19,84,"A",2256,50,0,50,800,3,2592,"cdba"
"f","19",19,85,"B",6712,50,0,50,850,3,4264,"cdba"
"f","19",19,86,"D",2496,100,0,100,950,4,2368,"cdba"
"f","19",19,87,"A",2040,50,0,50,1000,4,1776,"cdba"
"f","19",19,88,"C",1881,100,-300,-200,800,4,2872,"cdba"
"f","19",19,89,"D",5496,100,0,100,900,4,1535,"cdba"
"f","19",19,90,"B",10009,50,0,50,950,2,3000,"cdba"
"f","19",19,91,"C",4537,100,-150,-50,900,4,2256,"cdba"
"f","19",19,92,"D",1449,100,0,100,1000,4,872,"cdba"
"f","19",19,93,"A",2169,50,0,50,1050,4,3231,"cdba"
"f","19",19,94,"B",3229,50,0,50,1100,3,1600,"cdba"
"f","19",19,95,"D",5656,100,0,100,1200,4,1584,"cdba"
"f","19",19,96,"B",3289,50,-25,25,1225,4,1495,"cdba"
"f","19",19,97,"A",4377,50,0,50,1275,2,1776,"cdba"
"f","19",19,98,"C",4464,100,0,100,1375,1,3336,"cdba"
"f","19",19,99,"D",1113,100,0,100,1475,4,1184,"cdba"
"f","19",19,100,"D",23985,100,0,100,1575,4,1847,"cdba"
"f","21",20,1,"C",7816,100,0,100,2100,3,24336,"cdba"
"f","21",20,2,"A",6551,50,0,50,2150,3,2424,"cdba"
"f","21",20,3,"D",8480,100,0,100,2250,3,1320,"cdba"
"f","21",20,4,"B",7936,50,0,50,2300,3,968,"cdba"
"f","21",20,5,"A",10360,50,0,50,2350,3,1104,"cdba"
"f","21",20,6,"C",10192,100,0,100,2450,3,944,"cdba"
"f","21",20,7,"B",5784,50,0,50,2500,3,880,"cdba"
"f","21",20,8,"D",4521,100,0,100,2600,3,832,"cdba"
"f","21",20,9,"C",4304,100,-150,-50,2550,3,945,"cdba"
"f","21",20,10,"B",3457,50,-50,0,2550,3,800,"cdba"
"f","21",20,11,"D",7057,100,0,100,2650,2,1951,"cdba"
"f","21",20,12,"A",1751,50,0,50,2700,4,1784,"cdba"
"f","21",20,13,"A",4144,50,0,50,2750,2,2576,"cdba"
"f","21",20,14,"B",8288,50,0,50,2800,3,1472,"cdba"
"f","21",20,15,"D",6144,100,0,100,2900,3,993,"cdba"
"f","21",20,16,"C",8313,100,0,100,3000,4,1128,"cdba"
"f","21",20,17,"A",4032,50,0,50,3050,2,1112,"cdba"
"f","21",20,18,"B",6680,50,-50,0,3050,2,1415,"cdba"
"f","21",20,19,"A",5801,50,0,50,3100,2,1136,"cdba"
"f","21",20,20,"D",6272,100,0,100,3200,3,1337,"cdba"
"f","21",20,21,"B",3424,50,0,50,3250,2,961,"cdba"
"f","21",20,22,"C",6801,100,-300,-200,3050,4,6303,"cdba"
"f","21",20,23,"B",2672,50,-50,0,3050,2,1377,"cdba"
"f","21",20,24,"A",4600,50,0,50,3100,2,1017,"cdba"
"f","21",20,25,"D",4896,100,0,100,3200,4,896,"cdba"
"f","21",20,26,"B",3104,50,0,50,3250,3,1185,"cdba"
"f","21",20,27,"A",3919,50,0,50,3300,2,1328,"cdba"
"f","21",20,28,"C",6232,100,0,100,3400,3,1472,"cdba"
"f","21",20,29,"B",5991,50,-50,0,3400,2,1272,"cdba"
"f","21",20,30,"C",4640,100,-200,-100,3300,3,775,"cdba"
"f","21",20,31,"A",2369,50,0,50,3350,3,759,"cdba"
"f","21",20,32,"D",2209,100,0,100,3450,3,784,"cdba"
"f","21",20,33,"B",9143,50,-50,0,3450,3,4489,"cdba"
"f","21",20,34,"A",3840,50,-250,-200,3250,1,1944,"cdba"
"f","21",20,35,"C",2880,100,0,100,3350,3,4553,"cdba"
"f","21",20,36,"D",12217,100,0,100,3450,3,2175,"cdba"
"f","21",20,37,"A",2672,50,0,50,3500,1,2697,"cdba"
"f","21",20,38,"B",8017,50,0,50,3550,1,6143,"cdba"
"f","21",20,39,"D",8719,100,-1250,-1150,2400,4,848,"cdba"
"f","21",20,40,"C",3056,100,-250,-150,2250,2,1712,"cdba"
"f","21",20,41,"A",1729,50,0,50,2300,4,1040,"cdba"
"f","21",20,42,"B",4905,50,-25,25,2325,1,1511,"cdba"
"f","21",20,43,"D",4024,100,0,100,2425,2,1496,"cdba"
"f","21",20,44,"B",3184,50,-75,-25,2400,3,1033,"cdba"
"f","21",20,45,"A",1296,50,0,50,2450,3,1992,"cdba"
"f","21",20,46,"C",3568,100,-350,-250,2200,3,2976,"cdba"
"f","21",20,47,"B",1160,50,0,50,2250,4,2015,"cdba"
"f","21",20,48,"A",3328,50,0,50,2300,1,703,"cdba"
"f","21",20,49,"C",2401,100,0,100,2400,2,1768,"cdba"
"f","21",20,50,"D",4177,100,0,100,2500,2,1975,"cdba"
"f","21",20,51,"B",7345,50,0,50,2550,1,1127,"cdba"
"f","21",20,52,"C",3232,100,-350,-250,2300,2,2856,"cdba"
"f","21",20,53,"A",2160,50,0,50,2350,1,1104,"cdba"
"f","21",20,54,"D",2248,100,0,100,2450,2,936,"cdba"
"f","21",20,55,"B",5721,50,0,50,2500,2,816,"cdba"
"f","21",20,56,"C",4656,100,0,100,2600,3,1217,"cdba"
"f","21",20,57,"B",2944,50,-25,25,2625,1,3753,"cdba"
"f","21",20,58,"B",2112,50,-75,-25,2600,2,904,"cdba"
"f","21",20,59,"D",1617,100,0,100,2700,3,752,"cdba"
"f","21",20,60,"A",2800,50,0,50,2750,3,1048,"cdba"
"f","21",20,61,"C",3399,100,-250,-150,2600,2,1945,"cdba"
"f","21",20,62,"A",5064,50,0,50,2650,2,991,"cdba"
"f","21",20,63,"D",2991,100,-1250,-1150,1500,1,1288,"cdba"
"f","21",20,64,"B",1808,50,0,50,1550,3,719,"cdba"
"f","21",20,65,"B",944,50,-50,0,1550,2,801,"cdba"
"f","21",20,66,"A",1727,50,0,50,1600,2,977,"cdba"
"f","21",20,67,"D",8464,100,0,100,1700,2,1704,"cdba"
"f","21",20,68,"B",1392,50,0,50,1750,2,1416,"cdba"
"f","21",20,69,"A",3504,50,0,50,1800,2,1664,"cdba"
"f","21",20,70,"D",2440,100,0,100,1900,3,1680,"cdba"
"f","21",20,71,"B",1512,50,0,50,1950,2,1824,"cdba"
"f","21",20,72,"C",3177,100,-200,-100,1850,2,1568,"cdba"
"f","21",20,73,"D",3153,100,0,100,1950,3,1279,"cdba"
"f","21",20,74,"B",1736,50,0,50,2000,2,857,"cdba"
"f","21",20,75,"D",3664,100,0,100,2100,2,1168,"cdba"
"f","21",20,76,"A",1489,50,-250,-200,1900,3,1440,"cdba"
"f","21",20,77,"B",1024,50,-50,0,1900,2,1071,"cdba"
"f","21",20,78,"C",480,100,0,100,2000,3,888,"cdba"
"f","21",20,79,"D",1647,100,0,100,2100,2,1129,"cdba"
"f","21",20,80,"C",1624,100,-300,-200,1900,2,721,"cdba"
"f","21",20,81,"B",1249,50,-25,25,1925,3,1368,"cdba"
"f","21",20,82,"A",1815,50,0,50,1975,2,1256,"cdba"
"f","21",20,83,"C",1049,100,-150,-50,1925,2,1480,"cdba"
"f","21",20,84,"D",1265,100,0,100,2025,3,1096,"cdba"
"f","21",20,85,"B",1007,50,-50,0,2025,2,1592,"cdba"
"f","21",20,86,"C",1079,100,0,100,2125,3,1560,"cdba"
"f","21",20,87,"A",1248,50,0,50,2175,3,857,"cdba"
"f","21",20,88,"D",2095,100,-1250,-1150,1025,2,1241,"cdba"
"f","21",20,89,"B",1161,50,0,50,1075,2,632,"cdba"
"f","21",20,90,"C",745,100,0,100,1175,3,872,"cdba"
"f","21",20,91,"A",2112,50,0,50,1225,2,1048,"cdba"
"f","21",20,92,"D",8039,100,0,100,1325,2,904,"cdba"
"f","21",20,93,"C",1312,100,0,100,1425,2,3336,"cdba"
"f","21",20,94,"A",2936,50,0,50,1475,3,1848,"cdba"
"f","21",20,95,"D",3856,100,0,100,1575,2,728,"cdba"
"f","21",20,96,"B",1656,50,0,50,1625,2,512,"cdba"
"f","21",20,97,"C",888,100,-300,-200,1425,2,688,"cdba"
"f","21",20,98,"D",3328,100,0,100,1525,3,1040,"cdba"
"f","21",20,99,"B",1784,50,-75,-25,1500,2,1201,"cdba"
"f","21",20,100,"A",1544,50,0,50,1550,3,951,"cdba"
"f","18",21,1,"B",11399,100,0,100,2100,2,2592,"badc"
"f","18",21,2,"D",6680,50,0,50,2150,3,1864,"badc"
"f","18",21,3,"A",5273,100,0,100,2250,2,1535,"badc"
"f","18",21,4,"C",5008,50,0,50,2300,3,2393,"badc"
"f","18",21,5,"B",6288,100,0,100,2400,3,1848,"badc"
"f","18",21,6,"D",2736,50,0,50,2450,3,1528,"badc"
"f","18",21,7,"A",4720,100,0,100,2550,3,1536,"badc"
"f","18",21,8,"C",6313,50,0,50,2600,3,735,"badc"
"f","18",21,9,"B",2064,100,-150,-50,2550,3,1520,"badc"
"f","18",21,10,"D",6537,50,-50,0,2550,3,1088,"badc"
"f","18",21,11,"A",2536,100,0,100,2650,2,2232,"badc"
"f","18",21,12,"D",3096,50,0,50,2700,2,4736,"badc"
"f","18",21,13,"A",3239,100,0,100,2800,3,1809,"badc"
"f","18",21,14,"C",1400,50,0,50,2850,4,776,"badc"
"f","18",21,15,"A",6256,100,0,100,2950,3,960,"badc"
"f","18",21,16,"C",3768,50,0,50,3000,3,1263,"badc"
"f","18",21,17,"D",1169,50,-50,0,3000,3,664,"badc"
"f","18",21,18,"A",776,100,0,100,3100,2,1800,"badc"
"f","18",21,19,"D",5344,50,0,50,3150,3,792,"badc"
"f","18",21,20,"B",7607,100,0,100,3250,3,2584,"badc"
"f","18",21,21,"D",4384,50,-50,0,3250,4,865,"badc"
"f","18",21,22,"C",976,50,0,50,3300,2,872,"badc"
"f","18",21,23,"C",30680,50,0,50,3350,3,1144,"badc"
"f","18",21,24,"D",4337,50,0,50,3400,3,1192,"badc"
"f","18",21,25,"A",777,100,0,100,3500,3,896,"badc"
"f","18",21,26,"C",1024,50,0,50,3550,3,631,"badc"
"f","18",21,27,"D",823,50,-50,0,3550,3,737,"badc"
"f","18",21,28,"A",649,100,0,100,3650,3,608,"badc"
"f","18",21,29,"B",825,100,-300,-200,3450,3,512,"badc"
"f","18",21,30,"D",2663,50,-50,0,3450,3,625,"badc"
"f","18",21,31,"A",767,100,-1250,-1150,2300,2,841,"badc"
"f","18",21,32,"B",2016,100,0,100,2400,3,1983,"badc"
"f","18",21,33,"D",2352,50,0,50,2450,3,656,"badc"
"f","18",21,34,"A",1289,100,0,100,2550,1,1983,"badc"
"f","18",21,35,"C",1736,50,0,50,2600,4,2905,"badc"
"f","18",21,36,"D",2481,50,-25,25,2625,3,664,"badc"
"f","18",21,37,"A",951,100,0,100,2725,3,777,"badc"
"f","18",21,38,"C",1032,50,0,50,2775,3,617,"badc"
"f","18",21,39,"A",1081,100,0,100,2875,3,888,"badc"
"f","18",21,40,"D",1095,50,-75,-25,2850,3,1305,"badc"
"f","18",21,41,"A",624,100,0,100,2950,3,841,"badc"
"f","18",21,42,"B",2288,100,-200,-100,2850,3,1320,"badc"
"f","18",21,43,"D",1041,50,0,50,2900,3,1448,"badc"
"f","18",21,44,"A",4168,100,-1250,-1150,1750,3,1192,"badc"
"f","18",21,45,"D",2152,50,0,50,1800,3,824,"badc"
"f","18",21,46,"A",1632,100,0,100,1900,3,888,"badc"
"f","18",21,47,"D",1985,50,0,50,1950,2,2176,"badc"
"f","18",21,48,"B",2432,100,0,100,2050,1,1640,"badc"
"f","18",21,49,"C",1297,50,-250,-200,1850,1,1905,"badc"
"f","18",21,50,"A",528,100,0,100,1950,3,1384,"badc"
"f","18",21,51,"D",2585,50,-25,25,1975,4,2792,"badc"
"f","18",21,52,"A",1080,100,0,100,2075,2,2352,"badc"
"f","18",21,53,"B",1360,100,-250,-150,1925,2,3655,"badc"
"f","18",21,54,"D",2217,50,-75,-25,1900,3,1695,"badc"
"f","18",21,55,"A",752,100,0,100,2000,2,1296,"badc"
"f","18",21,56,"D",6753,50,0,50,2050,4,2471,"badc"
"f","18",21,57,"B",5705,100,-350,-250,1800,2,1031,"badc"
"f","18",21,58,"A",713,100,0,100,1900,3,863,"badc"
"f","18",21,59,"D",6000,50,-50,0,1900,3,2064,"badc"
"f","18",21,60,"A",735,100,0,100,2000,2,1200,"badc"
"f","18",21,61,"D",4296,50,0,50,2050,2,944,"badc"
"f","18",21,62,"A",3817,100,-1250,-1150,900,3,2983,"badc"
"f","18",21,63,"C",2713,50,0,50,950,2,1071,"badc"
"f","18",21,64,"D",1799,50,0,50,1000,2,962,"badc"
"f","18",21,65,"A",1792,100,0,100,1100,3,2096,"badc"
"f","18",21,66,"D",2432,50,0,50,1150,2,1295,"badc"
"f","18",21,67,"A",1616,100,0,100,1250,2,784,"badc"
"f","18",21,68,"D",880,50,-50,0,1250,2,1160,"badc"
"f","18",21,69,"C",4712,50,0,50,1300,3,1800,"badc"
"f","18",21,70,"A",1489,100,0,100,1400,3,1607,"badc"
"f","18",21,71,"D",1569,50,-25,25,1425,3,992,"badc"
"f","18",21,72,"C",1216,50,0,50,1475,3,1631,"badc"
"f","18",21,73,"A",1945,100,0,100,1575,4,2064,"badc"
"f","18",21,74,"D",1617,50,-50,0,1575,2,1735,"badc"
"f","18",21,75,"B",636,100,0,100,1675,1,1180,"badc"
"f","18",21,76,"C",560,50,0,50,1725,2,1432,"badc"
"f","18",21,77,"D",1017,50,0,50,1775,3,696,"badc"
"f","18",21,78,"A",1008,100,0,100,1875,3,4553,"badc"
"f","18",21,79,"D",1616,50,0,50,1925,4,3208,"badc"
"f","18",21,80,"A",2568,100,0,100,2025,3,1600,"badc"
"f","18",21,81,"D",2096,50,-75,-25,2000,3,1072,"badc"
"f","18",21,82,"C",736,50,0,50,2050,3,1056,"badc"
"f","18",21,83,"D",11664,50,-50,0,2050,3,1064,"badc"
"f","18",21,84,"B",1472,100,-350,-250,1800,3,1840,"badc"
"f","18",21,85,"A",544,100,0,100,1900,2,848,"badc"
"f","18",21,86,"A",1184,100,0,100,2000,2,1080,"badc"
"f","18",21,87,"D",1024,50,0,50,2050,3,984,"badc"
"f","18",21,88,"A",1192,100,0,100,2150,2,4504,"badc"
"f","18",21,89,"D",1279,50,0,50,2200,3,2024,"badc"
"f","18",21,90,"C",3937,50,0,50,2250,2,816,"badc"
"f","18",21,91,"A",881,100,0,100,2350,3,1552,"badc"
"f","18",21,92,"D",968,50,0,50,2400,3,1279,"badc"
"f","18",21,93,"C",1224,50,0,50,2450,2,2320,"badc"
"f","18",21,94,"A",960,100,-1250,-1150,1300,3,896,"badc"
"f","18",21,95,"D",6280,50,-25,25,1325,3,992,"badc"
"f","18",21,96,"D",488,50,-25,25,1350,3,888,"badc"
"f","18",21,97,"D",569,50,0,50,1400,4,623,"badc"
"f","18",21,98,"D",599,50,-75,-25,1375,4,920,"badc"
"f","18",21,99,"D",888,50,0,50,1425,4,472,"badc"
"f","18",21,100,"D",503,50,-50,0,1425,4,920,"badc"
"f","24",22,1,"C",6094,50,0,50,2050,2,3385,"dbac"
"f","24",22,2,"A",7521,50,0,50,2100,2,3023,"dbac"
"f","24",22,3,"B",3449,100,0,100,2200,2,1399,"dbac"
"f","24",22,4,"B",1920,100,0,100,2300,4,2121,"dbac"
"f","24",22,5,"D",1223,100,0,100,2400,2,1096,"dbac"
"f","24",22,6,"B",1761,100,0,100,2500,4,984,"dbac"
"f","24",22,7,"D",881,100,0,100,2600,4,990,"dbac"
"f","24",22,8,"D",2864,100,-150,-50,2550,4,832,"dbac"
"f","24",22,9,"B",3096,100,0,100,2650,4,1185,"dbac"
"f","24",22,10,"C",3457,50,0,50,2700,3,1872,"dbac"
"f","24",22,11,"B",2097,100,0,100,2800,4,1655,"dbac"
"f","24",22,12,"B",1249,100,0,100,2900,4,991,"dbac"
"f","24",22,13,"B",873,100,0,100,3000,4,967,"dbac"
"f","24",22,14,"B",977,100,0,100,3100,4,1063,"dbac"
"f","24",22,15,"B",1230,100,-1250,-1150,1950,4,873,"dbac"
"f","24",22,16,"B",9466,100,0,100,2050,2,638,"dbac"
"f","24",22,17,"B",1601,100,0,100,2150,2,768,"dbac"
"f","24",22,18,"B",745,100,0,100,2250,3,1391,"dbac"
"f","24",22,19,"C",1569,50,0,50,2300,3,1423,"dbac"
"f","24",22,20,"C",1961,50,0,50,2350,3,863,"dbac"
"f","24",22,21,"A",1201,50,0,50,2400,3,967,"dbac"
"f","24",22,22,"B",2160,100,0,100,2500,4,1248,"dbac"
"f","24",22,23,"B",1896,100,-1250,-1150,1350,3,920,"dbac"
"f","24",22,24,"C",1544,50,0,50,1400,3,784,"dbac"
"f","24",22,25,"D",1783,100,0,100,1500,3,888,"dbac"
"f","24",22,26,"D",872,100,-300,-200,1300,2,1544,"dbac"
"f","24",22,27,"B",2392,100,0,100,1400,2,928,"dbac"
"f","24",22,28,"C",1352,50,0,50,1450,2,1120,"dbac"
"f","24",22,29,"A",1428,50,-50,0,1450,2,900,"dbac"
"f","24",22,30,"B",832,100,0,100,1550,3,1216,"dbac"
"f","24",22,31,"C",905,50,0,50,1600,1,4088,"dbac"
"f","24",22,32,"C",1393,50,0,50,1650,1,1360,"dbac"
