gender;age;nsubj;trial_number;card_selected;rt_cardselection;win;loss;net_gain;totalcash_by_trial;confidence;rt_confidence;adv_choice;block;metacogbyblock5;metacogbyblock10
m;26;32;53;C;6803;50;-25;25;975;4;1155;1;3;0,706293706293706;0,63265306122449
m;26;32;54;C;12299;50;-75;-25;950;2;1106;1;3;0,706293706293706;0,63265306122449
m;26;32;55;B;986;100;0;100;1050;2;779;0;3;0,706293706293706;0,63265306122449
m;26;32;56;B;1047;100;0;100;1150;2;709;0;3;0,706293706293706;0,63265306122449
m;26;32;57;B;1904;100;0;100;1250;2;716;0;3;0,706293706293706;0,63265306122449
m;26;32;58;B;884;100;0;100;1350;2;673;0;3;0,706293706293706;0,63265306122449
m;26;32;59;D;17707;50;-250;-200;1150;3;1057;1;3;0,706293706293706;0,63265306122449
m;26;32;60;B;6864;100;0;100;1250;2;981;0;3;0,706293706293706;0,63265306122449
m;26;32;61;B;1602;100;0;100;1350;2;1000;0;4;0,55;0,6375
m;26;32;62;B;1478;100;0;100;1450;2;1107;0;4;0,55;0,6375
m;26;32;63;C;5144;50;0;50;1500;4;1242;1;4;0,55;0,6375
m;26;32;64;B;14082;100;0;100;1600;1;1152;0;4;0,55;0,6375
m;26;32;65;B;7605;100;0;100;1700;4;1270;0;4;0,55;0,6375
m;26;32;66;B;12631;100;-1250;-1150;550;3;2962;0;4;0,55;0,6375
m;26;32;67;C;9755;50;0;50;600;2;1293;1;4;0,55;0,6375
m;26;32;68;A;2949;100;0;100;700;1;3120;0;4;0,55;0,6375
m;26;32;69;B;4196;100;0;100;800;2;768;0;4;0,55;0,6375
m;26;32;70;B;1652;100;0;100;900;2;918;0;4;0,55;0,6375
m;26;32;71;D;1974;50;0;50;950;2;1689;1;4;0,55;0,489583333333333
m;26;32;72;D;1986;50;0;50;1000;2;713;1;4;0,55;0,489583333333333
m;26;32;73;B;1582;100;0;100;1100;2;657;0;4;0,55;0,489583333333333
m;26;32;74;D;2907;50;0;50;1150;2;906;1;4;0,55;0,489583333333333
m;26;32;75;D;2128;50;0;50;1200;2;697;1;4;0,55;0,489583333333333
m;26;32;76;B;961;100;0;100;1300;2;630;0;4;0,55;0,489583333333333
m;26;32;77;B;3518;100;0;100;1400;2;872;0;4;0,55;0,489583333333333
m;26;32;78;D;9633;50;0;50;1450;2;868;1;4;0,55;0,489583333333333
m;26;32;79;D;807;50;0;50;1500;2;1357;1;4;0,55;0,489583333333333
m;26;32;80;B;1066;100;0;100;1600;2;822;0;4;0,55;0,489583333333333
m;26;32;81;B;1278;100;0;100;1700;2;728;0;5;0,515625;0,489583333333333
m;26;32;82;B;3789;100;0;100;1800;2;602;0;5;0,515625;0,489583333333333
m;26;32;83;D;1037;50;0;50;1850;2;971;1;5;0,515625;0,489583333333333
m;26;32;84;D;1466;50;0;50;1900;2;615;1;5;0,515625;0,489583333333333
m;26;32;85;B;965;100;0;100;2000;2;714;0;5;0,515625;0,489583333333333
m;26;32;86;D;7342;50;0;50;2050;2;760;1;5;0,515625;0,489583333333333
m;26;32;87;D;1477;50;-250;-200;1850;2;764;1;5;0,515625;0,489583333333333
m;26;32;88;C;1685;50;0;50;1900;3;1416;1;5;0,515625;0,489583333333333
m;26;32;89;B;2012;100;0;100;2000;2;637;0;5;0,515625;0,489583333333333
m;26;32;90;C;6076;50;-25;25;2025;1;1117;1;5;0,515625;0,489583333333333
m;26;32;91;B;2437;100;0;100;2125;2;595;0;5;0,515625;0,604166666666667
m;26;32;92;B;12483;100;0;100;2225;2;816;0;5;0,515625;0,604166666666667
m;26;32;93;B;961;100;0;100;2325;2;586;0;5;0,515625;0,604166666666667
m;26;32;94;B;1174;100;0;100;2425;2;1100;0;5;0,515625;0,604166666666667
m;26;32;95;B;211251;100;0;100;2525;2;773;0;5;0,515625;0,604166666666667
m;26;32;96;B;815;100;0;100;2625;2;922;0;5;0,515625;0,604166666666667
m;26;32;97;B;1202;100;-1250;-1150;1475;2;789;0;5;0,515625;0,604166666666667
m;26;32;98;B;1701;100;0;100;1575;2;739;0;5;0,515625;0,604166666666667
m;26;32;99;B;1075;100;0;100;1675;2;713;0;5;0,515625;0,604166666666667
m;26;32;100;B;3866;100;0;100;1775;2;636;0;5;0,515625;0,604166666666667
f;22;33;1;A;1494;100;0;100;2100;4;1440;0;1;0,53125;0,477777777777778
f;22;33;2;B;640;100;0;100;2200;4;624;0;1;0,53125;0,477777777777778
f;22;33;3;A;536;100;0;100;2300;4;697;0;1;0,53125;0,477777777777778
f;22;33;4;C;624;50;0;50;2350;4;554;1;1;0,53125;0,477777777777778
f;22;33;5;B;583;100;0;100;2450;4;544;0;1;0,53125;0,477777777777778
f;22;33;6;A;504;100;-150;-50;2400;4;681;0;1;0,53125;0,477777777777778
f;22;33;7;B;768;100;0;100;2500;4;695;0;1;0,53125;0,477777777777778
f;22;33;8;D;824;50;0;50;2550;4;665;1;1;0,53125;0,477777777777778
f;22;33;9;B;616;100;0;100;2650;3;640;0;1;0,53125;0,477777777777778
f;22;33;10;C;888;50;0;50;2700;4;512;1;1;0,53125;0,477777777777778
f;22;33;11;B;633;100;0;100;2800;4;616;0;1;0,53125;0,566666666666667
f;22;33;12;D;543;50;0;50;2850;4;504;1;1;0,53125;0,566666666666667
f;22;33;13;A;678;100;0;100;2950;1;784;0;1;0,53125;0,566666666666667
f;22;33;14;B;480;100;0;100;3050;4;608;0;1;0,53125;0,566666666666667
f;22;33;15;C;608;50;-50;0;3050;4;560;1;1;0,53125;0,566666666666667
f;22;33;16;A;943;100;-300;-200;2850;4;768;0;1;0,53125;0,566666666666667
f;22;33;17;B;617;100;0;100;2950;4;695;0;1;0,53125;0,566666666666667
f;22;33;18;A;496;100;0;100;3050;1;576;0;1;0,53125;0,566666666666667
f;22;33;19;C;544;50;0;50;3100;2;727;1;1;0,53125;0,566666666666667
f;22;33;20;A;808;100;-200;-100;3000;1;567;0;1;0,53125;0,566666666666667
f;22;33;21;A;575;100;0;100;3100;1;1121;0;2;0,559259259259259;0,677083333333333
f;22;33;22;B;472;100;0;100;3200;4;592;0;2;0,559259259259259;0,677083333333333
f;22;33;23;D;448;50;0;50;3250;4;568;1;2;0,559259259259259;0,677083333333333
f;22;33;24;B;552;100;-1250;-1150;2100;2;544;0;2;0,559259259259259;0,677083333333333
f;22;33;25;A;553;100;-250;-150;1950;4;712;0;2;0,559259259259259;0,677083333333333
f;22;33;26;A;528;100;-350;-250;1700;1;489;0;2;0,559259259259259;0,677083333333333
f;22;33;27;C;656;50;-50;0;1700;4;530;1;2;0,559259259259259;0,677083333333333
f;22;33;28;D;608;50;0;50;1750;4;993;1;2;0,559259259259259;0,677083333333333
f;22;33;29;B;583;100;0;100;1850;4;640;0;2;0,559259259259259;0,677083333333333
f;22;33;30;C;593;50;0;50;1900;4;497;1;2;0,559259259259259;0,677083333333333
f;22;33;31;B;441;100;0;100;2000;4;583;0;2;0,559259259259259;0,411111111111111
f;22;33;32;B;370;100;0;100;2100;4;502;0;2;0,559259259259259;0,411111111111111
f;22;33;33;A;480;100;0;100;2200;1;616;0;2;0,559259259259259;0,411111111111111
f;22;33;34;A;585;100;-350;-250;1950;1;569;0;2;0,559259259259259;0,411111111111111
f;22;33;35;B;721;100;0;100;2050;4;592;0;2;0,559259259259259;0,411111111111111
f;22;33;36;B;520;100;-1250;-1150;900;4;552;0;2;0,559259259259259;0,411111111111111
f;22;33;37;B;480;100;0;100;1000;1;664;0;2;0,559259259259259;0,411111111111111
f;22;33;38;C;473;50;-50;0;1000;1;495;1;2;0,559259259259259;0,411111111111111
f;22;33;39;C;584;50;0;50;1050;4;713;1;2;0,559259259259259;0,411111111111111
f;22;33;40;D;479;50;0;50;1100;1;815;1;2;0,559259259259259;0,411111111111111
f;22;33;41;D;457;50;0;50;1150;4;416;1;3;0,614814814814815;0,7
f;22;33;42;A;657;100;0;100;1250;1;544;0;3;0,614814814814815;0,7
f;22;33;43;A;463;100;-250;-150;1100;1;481;0;3;0,614814814814815;0,7
f;22;33;44;B;472;100;0;100;1200;4;674;0;3;0,614814814814815;0,7
f;22;33;45;C;472;50;-50;0;1200;4;480;1;3;0,614814814814815;0,7
f;22;33;46;C;552;50;-50;0;1200;4;511;1;3;0,614814814814815;0,7
f;22;33;47;B;521;100;0;100;1300;4;527;0;3;0,614814814814815;0,7
f;22;33;48;A;640;100;-200;-100;1200;4;640;0;3;0,614814814814815;0,7
f;22;33;49;A;816;100;0;100;1300;1;465;0;3;0,614814814814815;0,7
f;22;33;50;A;504;100;-300;-200;1100;1;399;0;3;0,614814814814815;0,7
f;22;33;51;A;441;100;-150;-50;1050;4;536;0;3;0,614814814814815;0,46875
f;22;33;52;B;456;100;0;100;1150;4;488;0;3;0,614814814814815;0,46875
f;22;33;53;B;511;100;0;100;1250;4;480;0;3;0,614814814814815;0,46875
f;22;33;54;D;825;50;0;50;1300;4;511;1;3;0,614814814814815;0,46875
f;22;33;55;C;751;50;0;50;1350;4;527;1;3;0,614814814814815;0,46875
f;22;33;56;B;440;100;0;100;1450;4;576;0;3;0,614814814814815;0,46875
f;22;33;57;B;416;100;-1250;-1150;300;4;505;0;3;0,614814814814815;0,46875
f;22;33;58;B;440;100;0;100;400;4;864;0;3;0,614814814814815;0,46875
f;22;33;59;D;498;50;0;50;450;4;654;1;3;0,614814814814815;0,46875
f;22;33;60;C;504;50;-25;25;475;4;528;1;3;0,614814814814815;0,46875
f;22;33;61;A;480;100;0;100;575;4;657;0;4;0,48046875;0,45
f;22;33;62;B;504;100;0;100;675;4;489;0;4;0,48046875;0,45
f;22;33;63;A;513;100;0;100;775;4;630;0;4;0,48046875;0,45
f;22;33;64;C;465;50;-75;-25;750;4;504;1;4;0,48046875;0,45
f;22;33;65;D;663;50;0;50;800;4;576;1;4;0,48046875;0,45
f;22;33;66;A;937;100;0;100;900;4;680;0;4;0,48046875;0,45
f;22;33;67;B;417;100;0;100;1000;4;543;0;4;0,48046875;0,45
f;22;33;68;A;417;100;-300;-200;800;4;871;0;4;0,48046875;0,45
f;22;33;69;B;408;100;0;100;900;4;688;0;4;0,48046875;0,45
f;22;33;70;A;665;100;0;100;1000;1;367;0;4;0,48046875;0,45
f;22;33;71;D;474;50;-250;-200;800;4;727;1;4;0,48046875;0,53125
f;22;33;72;A;721;100;-350;-250;550;4;743;0;4;0,48046875;0,53125
f;22;33;73;D;440;50;0;50;600;1;576;1;4;0,48046875;0,53125
f;22;33;74;A;432;100;0;100;700;1;625;0;4;0,48046875;0,53125
f;22;33;75;B;456;100;0;100;800;1;472;0;4;0,48046875;0,53125
f;22;33;76;C;458;50;0;50;850;1;710;1;4;0,48046875;0,53125
f;22;33;77;A;476;100;-200;-100;750;3;629;0;4;0,48046875;0,53125
f;22;33;78;A;600;100;-250;-150;600;1;504;0;4;0,48046875;0,53125
f;22;33;79;B;416;100;0;100;700;4;528;0;4;0,48046875;0,53125
f;22;33;80;C;476;50;0;50;750;4;611;1;4;0,48046875;0,53125
f;22;33;81;D;447;50;0;50;800;4;495;1;5;0,407563025210084;0,530612244897959
f;22;33;82;D;505;50;0;50;850;3;519;1;5;0,407563025210084;0,530612244897959
f;22;33;83;B;576;100;0;100;950;2;592;0;5;0,407563025210084;0,530612244897959
f;22;33;84;B;416;100;0;100;1050;4;737;0;5;0,407563025210084;0,530612244897959
f;22;33;85;C;440;50;0;50;1100;4;607;1;5;0,407563025210084;0,530612244897959
f;22;33;86;C;944;50;-25;25;1125;4;751;1;5;0,407563025210084;0,530612244897959
f;22;33;87;B;433;100;0;100;1225;3;632;0;5;0,407563025210084;0,530612244897959
f;22;33;88;B;704;100;0;100;1325;4;648;0;5;0,407563025210084;0,530612244897959
f;22;33;89;C;480;50;-75;-25;1300;3;487;1;5;0,407563025210084;0,530612244897959
f;22;33;90;A;552;100;-150;-50;1250;4;609;0;5;0,407563025210084;0,530612244897959
f;22;33;91;B;488;100;-1250;-1150;100;1;568;0;5;0,407563025210084;0,25
f;22;33;92;B;456;100;0;100;200;4;624;0;5;0,407563025210084;0,25
f;22;33;93;B;431;100;0;100;300;4;647;0;5;0,407563025210084;0,25
f;22;33;94;B;416;100;0;100;400;4;688;0;5;0,407563025210084;0,25
f;22;33;95;B;426;100;0;100;500;4;518;0;5;0,407563025210084;0,25
f;22;33;96;B;368;100;0;100;600;4;585;0;5;0,407563025210084;0,25
f;22;33;97;B;414;100;0;100;700;4;537;0;5;0,407563025210084;0,25
f;22;33;98;B;431;100;0;100;800;4;512;0;5;0,407563025210084;0,25
f;22;33;99;B;408;100;0;100;900;4;952;0;5;0,407563025210084;0,25
f;22;33;100;A;561;100;0;100;1000;4;519;0;5;0,407563025210084;0,25
m;24;34;1;B;5832;100;0;100;2100;4;3215;0;1;0,336842105263158;0,4625
m;24;34;2;A;6688;100;0;100;2200;4;2631;0;1;0,336842105263158;0,4625
m;24;34;3;B;2643;100;0;100;2300;4;1513;0;1;0,336842105263158;0,4625
m;24;34;4;A;3255;100;0;100;2400;4;1442;0;1;0,336842105263158;0,4625
m;24;34;5;B;4542;100;0;100;2500;4;1134;0;1;0,336842105263158;0,4625
m;24;34;6;D;1060;50;0;50;2550;4;1406;1;1;0,336842105263158;0,4625
m;24;34;7;D;1201;50;0;50;2600;4;929;1;1;0,336842105263158;0,4625
m;24;34;8;A;4263;100;-150;-50;2550;4;1245;0;1;0,336842105263158;0,4625
m;24;34;9;A;2084;100;0;100;2650;3;1077;0;1;0,336842105263158;0,4625
m;24;34;10;A;1673;100;-300;-200;2450;3;814;0;1;0,336842105263158;0,4625
m;24;34;11;B;1484;100;0;100;2550;4;1612;0;1;0,336842105263158;0,166666666666667
m;24;34;12;A;2544;100;0;100;2650;4;1579;0;1;0,336842105263158;0,166666666666667
m;24;34;13;B;4266;100;0;100;2750;4;1012;0;1;0,336842105263158;0,166666666666667
m;24;34;14;B;1345;100;0;100;2850;4;830;0;1;0,336842105263158;0,166666666666667
m;24;34;15;A;1068;100;-200;-100;2750;4;1237;0;1;0,336842105263158;0,166666666666667
m;24;34;16;A;1463;100;0;100;2850;4;1090;0;1;0,336842105263158;0,166666666666667
m;24;34;17;A;2368;100;-250;-150;2700;4;1088;0;1;0,336842105263158;0,166666666666667
m;24;34;18;B;4702;100;0;100;2800;4;1162;0;1;0,336842105263158;0,166666666666667
m;24;34;19;D;8445;50;0;50;2850;3;962;1;1;0,336842105263158;0,166666666666667
m;24;34;20;A;1591;100;-350;-250;2600;4;1052;0;1;0,336842105263158;0,166666666666667
m;24;34;21;A;1085;100;0;100;2700;4;1036;0;2;0,369747899159664;0,2
m;24;34;22;B;5134;100;0;100;2800;4;1171;0;2;0,369747899159664;0,2
m;24;34;23;B;2586;100;-1250;-1150;1650;4;855;0;2;0,369747899159664;0,2
m;24;34;24;B;1923;100;0;100;1750;3;1989;0;2;0,369747899159664;0,2
m;24;34;25;B;3765;100;0;100;1850;3;760;0;2;0,369747899159664;0,2
m;24;34;26;A;1110;100;-350;-250;1600;3;666;0;2;0,369747899159664;0,2
m;24;34;27;A;806;100;0;100;1700;3;772;0;2;0,369747899159664;0,2
m;24;34;28;A;1969;100;-250;-150;1550;3;954;0;2;0,369747899159664;0,2
m;24;34;29;C;4575;50;0;50;1600;2;1307;1;2;0,369747899159664;0,2
m;24;34;30;D;929;50;0;50;1650;2;1052;1;2;0,369747899159664;0,2
m;24;34;31;D;2146;50;0;50;1700;4;945;1;2;0,369747899159664;0,544444444444444
m;24;34;32;C;917;50;0;50;1750;3;567;1;2;0,369747899159664;0,544444444444444
m;24;34;33;B;1167;100;0;100;1850;2;1467;0;2;0,369747899159664;0,544444444444444
m;24;34;34;A;707;100;-200;-100;1750;2;797;0;2;0,369747899159664;0,544444444444444
m;24;34;35;B;723;100;0;100;1850;4;1134;0;2;0,369747899159664;0,544444444444444
m;24;34;36;B;3329;100;-1250;-1150;700;4;2294;0;2;0,369747899159664;0,544444444444444
m;24;34;37;B;1513;100;0;100;800;3;854;0;2;0,369747899159664;0,544444444444444
m;24;34;38;A;1069;100;0;100;900;3;879;0;2;0,369747899159664;0,544444444444444
m;24;34;39;B;1028;100;0;100;1000;3;603;0;2;0,369747899159664;0,544444444444444
m;24;34;40;D;1562;50;0;50;1050;3;690;1;2;0,369747899159664;0,544444444444444
m;24;34;41;B;1080;100;0;100;1150;3;773;0;3;0,626050420168067;0,522222222222222
m;24;34;42;A;880;100;-300;-200;950;3;953;0;3;0,626050420168067;0,522222222222222
m;24;34;43;B;706;100;0;100;1050;4;632;0;3;0,626050420168067;0,522222222222222
m;24;34;44;B;946;100;0;100;1150;4;2215;0;3;0,626050420168067;0,522222222222222
m;24;34;45;A;674;100;-150;-50;1100;4;1019;0;3;0,626050420168067;0,522222222222222
m;24;34;46;B;593;100;0;100;1200;4;903;0;3;0,626050420168067;0,522222222222222
m;24;34;47;D;1204;50;0;50;1250;4;994;1;3;0,626050420168067;0,522222222222222
m;24;34;48;C;1595;50;-50;0;1250;4;690;1;3;0,626050420168067;0,522222222222222
m;24;34;49;C;1208;50;0;50;1300;4;707;1;3;0,626050420168067;0,522222222222222
m;24;34;50;B;1090;100;-1250;-1150;150;4;986;0;3;0,626050420168067;0,522222222222222
m;24;34;51;B;2001;100;0;100;250;4;1529;0;3;0,626050420168067;0,6125
m;24;34;52;B;2848;100;0;100;350;4;1077;0;3;0,626050420168067;0,6125
m;24;34;53;A;971;100;0;100;450;2;1282;0;3;0,626050420168067;0,6125
m;24;34;54;C;1090;50;-50;0;450;4;739;1;3;0,626050420168067;0,6125
m;24;34;55;D;773;50;0;50;500;4;1168;1;3;0,626050420168067;0,6125
m;24;34;56;A;921;100;0;100;600;2;847;0;3;0,626050420168067;0,6125
m;24;34;57;B;1931;100;0;100;700;3;908;0;3;0,626050420168067;0,6125
m;24;34;58;B;1464;100;0;100;800;2;1269;0;3;0,626050420168067;0,6125
m;24;34;59;A;904;100;0;100;900;3;846;0;3;0,626050420168067;0,6125
m;24;34;60;B;772;100;0;100;1000;4;1431;0;3;0,626050420168067;0,6125
m;24;34;61;B;990;100;0;100;1100;2;1053;0;4;0,252100840336134;0,188888888888889
m;24;34;62;D;1447;50;0;50;1150;2;735;1;4;0,252100840336134;0,188888888888889
m;24;34;63;B;1356;100;0;100;1250;4;1339;0;4;0,252100840336134;0,188888888888889
m;24;34;64;A;1373;100;-300;-200;1050;4;953;0;4;0,252100840336134;0,188888888888889
m;24;34;65;B;2711;100;0;100;1150;4;913;0;4;0,252100840336134;0,188888888888889
m;24;34;66;A;1155;100;0;100;1250;4;1397;0;4;0,252100840336134;0,188888888888889
m;24;34;67;B;608;100;0;100;1350;4;879;0;4;0,252100840336134;0,188888888888889
m;24;34;68;D;756;50;-250;-200;1150;2;880;1;4;0,252100840336134;0,188888888888889
m;24;34;69;C;789;50;0;50;1200;2;802;1;4;0,252100840336134;0,188888888888889
m;24;34;70;B;724;100;0;100;1300;4;657;0;4;0,252100840336134;0,188888888888889
m;24;34;71;A;794;100;-350;-250;1050;4;739;0;4;0,252100840336134;0,3875
m;24;34;72;B;568;100;-1250;-1150;0;4;829;0;4;0,252100840336134;0,3875
m;24;34;73;C;2387;50;-50;0;0;4;1431;1;4;0,252100840336134;0,3875
m;24;34;74;D;1788;50;0;50;50;4;1060;1;4;0,252100840336134;0,3875
m;24;34;75;B;1911;100;0;100;150;4;773;0;4;0,252100840336134;0,3875
m;24;34;76;B;756;100;0;100;250;4;847;0;4;0,252100840336134;0,3875
m;24;34;77;B;732;100;0;100;350;4;781;0;4;0,252100840336134;0,3875
m;24;34;78;B;913;100;0;100;450;4;735;0;4;0,252100840336134;0,3875
m;24;34;79;B;1020;100;0;100;550;4;747;0;4;0,252100840336134;0,3875
m;24;34;80;B;683;100;0;100;650;4;732;0;4;0,252100840336134;0,3875
m;24;34;81;A;708;100;0;100;750;4;854;0;5;0,181818181818182;0,229166666666667
m;24;34;82;B;945;100;0;100;850;4;650;0;5;0,181818181818182;0,229166666666667
m;24;34;83;B;847;100;0;100;950;4;686;0;5;0,181818181818182;0,229166666666667
m;24;34;84;A;822;100;-200;-100;850;4;707;0;5;0,181818181818182;0,229166666666667
m;24;34;85;B;556;100;0;100;950;4;616;0;5;0,181818181818182;0,229166666666667
m;24;34;86;B;469;100;0;100;1050;4;1060;0;5;0,181818181818182;0,229166666666667
m;24;34;87;B;679;100;0;100;1150;4;681;0;5;0,181818181818182;0,229166666666667
m;24;34;88;B;782;100;0;100;1250;4;534;0;5;0,181818181818182;0,229166666666667
m;24;34;89;B;958;100;0;100;1350;4;657;0;5;0,181818181818182;0,229166666666667
m;24;34;90;A;658;100;-250;-150;1200;2;756;0;5;0,181818181818182;0,229166666666667
m;24;34;91;B;460;100;0;100;1300;4;494;0;5;0,181818181818182;0,1875
m;24;34;92;B;592;100;0;100;1400;4;485;0;5;0,181818181818182;0,1875
m;24;34;93;B;662;100;0;100;1500;4;822;0;5;0,181818181818182;0,1875
m;24;34;94;B;716;100;-1250;-1150;350;4;674;0;5;0,181818181818182;0,1875
m;24;34;95;B;2129;100;0;100;450;4;974;0;5;0,181818181818182;0,1875
m;24;34;96;B;650;100;0;100;550;4;559;0;5;0,181818181818182;0,1875
m;24;34;97;B;498;100;0;100;650;4;682;0;5;0,181818181818182;0,1875
m;24;34;98;B;534;100;0;100;750;4;633;0;5;0,181818181818182;0,1875
m;24;34;99;B;893;100;-1250;-1150;0;4;648;0;5;0,181818181818182;0,1875
m;24;34;100;B;600;100;0;100;100;4;609;0;5;0,181818181818182;0,1875
m;19;35;1;C;5042;50;0;50;2050;4;2285;1;1;0,510416666666667;0,5
m;19;35;2;B;1756;100;0;100;2150;4;1118;0;1;0,510416666666667;0,5
m;19;35;3;D;2946;50;0;50;2200;4;1107;1;1;0,510416666666667;0,5
m;19;35;4;B;3042;100;0;100;2300;4;925;0;1;0,510416666666667;0,5
m;19;35;5;A;4514;100;0;100;2400;4;949;0;1;0,510416666666667;0,5
m;19;35;6;A;1322;100;0;100;2500;4;781;0;1;0,510416666666667;0,5
m;19;35;7;C;2278;50;0;50;2550;4;763;1;1;0,510416666666667;0,5
m;19;35;8;D;1232;50;0;50;2600;4;1052;1;1;0,510416666666667;0,5
m;19;35;9;B;625;100;0;100;2700;4;739;0;1;0,510416666666667;0,5
m;19;35;10;C;691;50;-50;0;2700;4;584;1;1;0,510416666666667;0,5
m;19;35;11;A;1966;100;-150;-50;2650;4;853;0;1;0,510416666666667;0,530612244897959
m;19;35;12;A;1598;100;0;100;2750;4;644;0;1;0,510416666666667;0,530612244897959
m;19;35;13;C;1570;50;0;50;2800;4;684;1;1;0,510416666666667;0,530612244897959
m;19;35;14;B;5307;100;0;100;2900;4;1028;0;1;0,510416666666667;0,530612244897959
m;19;35;15;A;1821;100;-300;-200;2700;4;662;0;1;0,510416666666667;0,530612244897959
m;19;35;16;C;4533;50;-50;0;2700;4;547;1;1;0,510416666666667;0,530612244897959
m;19;35;17;D;900;50;0;50;2750;4;926;1;1;0,510416666666667;0,530612244897959
m;19;35;18;B;1118;100;0;100;2850;1;709;0;1;0,510416666666667;0,530612244897959
m;19;35;19;C;992;50;0;50;2900;3;1419;1;1;0,510416666666667;0,530612244897959
m;19;35;20;D;951;50;0;50;2950;4;697;1;1;0,510416666666667;0,530612244897959
m;19;35;21;A;673;100;0;100;3050;4;1370;0;2;0,451048951048951;0,322916666666667
m;19;35;22;C;4124;50;-50;0;3050;1;1870;1;2;0,451048951048951;0,322916666666667
m;19;35;23;B;2705;100;0;100;3150;4;859;0;2;0,451048951048951;0,322916666666667
m;19;35;24;D;2337;50;0;50;3200;2;1202;1;2;0,451048951048951;0,322916666666667
m;19;35;25;A;1046;100;-200;-100;3100;4;968;0;2;0,451048951048951;0,322916666666667
m;19;35;26;D;1292;50;0;50;3150;4;727;1;2;0,451048951048951;0,322916666666667
m;19;35;27;A;2159;100;0;100;3250;4;1231;0;2;0,451048951048951;0,322916666666667
m;19;35;28;C;1930;50;0;50;3300;1;751;1;2;0,451048951048951;0,322916666666667
m;19;35;29;C;703;50;-50;0;3300;4;776;1;2;0,451048951048951;0,322916666666667
m;19;35;30;C;571;50;-50;0;3300;4;524;1;2;0,451048951048951;0,322916666666667
m;19;35;31;C;451;50;0;50;3350;4;403;1;2;0,451048951048951;0,581632653061225
m;19;35;32;B;822;100;0;100;3450;1;1937;0;2;0,451048951048951;0,581632653061225
m;19;35;33;A;2719;100;-250;-150;3300;4;563;0;2;0,451048951048951;0,581632653061225
m;19;35;34;C;2784;50;-25;25;3325;1;1388;1;2;0,451048951048951;0,581632653061225
m;19;35;35;C;2055;50;-75;-25;3300;4;535;1;2;0,451048951048951;0,581632653061225
m;19;35;36;D;1336;50;0;50;3350;4;581;1;2;0,451048951048951;0,581632653061225
m;19;35;37;B;1005;100;0;100;3450;1;1516;0;2;0,451048951048951;0,581632653061225
m;19;35;38;C;2272;50;0;50;3500;4;733;1;2;0,451048951048951;0,581632653061225
m;19;35;39;A;4839;100;-350;-250;3250;4;1395;0;2;0,451048951048951;0,581632653061225
m;19;35;40;A;2633;100;0;100;3350;4;529;0;2;0,451048951048951;0,581632653061225
m;19;35;41;D;11976;50;0;50;3400;4;729;1;3;0,582142857142857;0,522222222222222
m;19;35;42;C;1023;50;0;50;3450;4;2560;1;3;0,582142857142857;0,522222222222222
m;19;35;43;A;1527;100;-350;-250;3200;1;1419;0;3;0,582142857142857;0,522222222222222
m;19;35;44;A;1436;100;0;100;3300;4;710;0;3;0,582142857142857;0,522222222222222
m;19;35;45;A;523;100;-250;-150;3150;1;867;0;3;0,582142857142857;0,522222222222222
m;19;35;46;A;662;100;-200;-100;3050;4;511;0;3;0,582142857142857;0,522222222222222
m;19;35;47;A;378;100;0;100;3150;4;627;0;3;0,582142857142857;0,522222222222222
m;19;35;48;C;1028;50;0;50;3200;1;2062;1;3;0,582142857142857;0,522222222222222
m;19;35;49;B;499;100;-1250;-1150;2050;1;818;0;3;0,582142857142857;0,522222222222222
m;19;35;50;A;2711;100;-300;-200;1850;4;6451;0;3;0,582142857142857;0,522222222222222
m;19;35;51;A;14147;100;-150;-50;1800;1;1231;0;3;0,582142857142857;0,581632653061224
m;19;35;52;C;962;50;-25;25;1825;4;703;1;3;0,582142857142857;0,581632653061224
m;19;35;53;D;1882;50;0;50;1875;4;607;1;3;0,582142857142857;0,581632653061224
m;19;35;54;A;807;100;0;100;1975;4;2831;0;3;0,582142857142857;0,581632653061224
m;19;35;55;B;554;100;0;100;2075;4;564;0;3;0,582142857142857;0,581632653061224
m;19;35;56;D;1900;50;-250;-200;1875;4;498;1;3;0,582142857142857;0,581632653061224
m;19;35;57;C;606;50;-75;-25;1850;4;825;1;3;0,582142857142857;0,581632653061224
m;19;35;58;A;698;100;0;100;1950;4;901;0;3;0,582142857142857;0,581632653061224
m;19;35;59;C;2380;50;0;50;2000;4;956;1;3;0,582142857142857;0,581632653061224
m;19;35;60;B;1155;100;0;100;2100;4;1028;0;3;0,582142857142857;0,581632653061224
m;19;35;61;B;1407;100;0;100;2200;4;534;0;4;0,357142857142857;0,5
m;19;35;62;A;402;100;0;100;2300;4;938;0;4;0,357142857142857;0,5
m;19;35;63;D;775;50;0;50;2350;4;625;1;4;0,357142857142857;0,5
m;19;35;64;C;534;50;-50;0;2350;4;421;1;4;0,357142857142857;0,5
m;19;35;65;B;595;100;0;100;2450;1;1357;0;4;0,357142857142857;0,5
m;19;35;66;D;1653;50;0;50;2500;4;451;1;4;0,357142857142857;0,5
m;19;35;67;A;565;100;-300;-200;2300;4;649;0;4;0,357142857142857;0,5
m;19;35;68;A;3060;100;0;100;2400;4;456;0;4;0,357142857142857;0,5
m;19;35;69;C;1047;50;0;50;2450;1;986;1;4;0,357142857142857;0,5
