"gender","age","nsubj","trial_number","card_selected","rt_cardselection","win","loss","net_gain","totalcash_by_trial","confidence","rt_confidence","adv_choice","block"
"m",27,19,16,"A",944,100,0,100,3100,3,540,0,1
"m",27,19,17,"A",642,100,-300,-200,2900,4,742,0,1
"m",27,19,18,"D",1823,50,0,50,2950,2,1912,1,1
"m",27,19,19,"D",3758,50,0,50,3000,1,629,1,1
"m",27,19,20,"B",776,100,0,100,3100,4,1181,0,1
"m",27,19,21,"C",653,50,0,50,3150,1,607,1,2
"m",27,19,22,"C",674,50,-50,0,3150,2,720,1,2
"m",27,19,23,"C",462,50,0,50,3200,3,461,1,2
"m",27,19,24,"C",484,50,-50,0,3200,4,675,1,2
"m",27,19,25,"B",518,100,0,100,3300,3,2092,0,2
"m",27,19,26,"B",2092,100,-1250,-1150,2150,3,821,0,2
"m",27,19,27,"B",753,100,0,100,2250,4,630,0,2
"m",27,19,28,"B",2013,100,0,100,2350,2,1401,0,2
"m",27,19,29,"A",1429,100,0,100,2450,3,1541,0,2
"m",27,19,30,"B",1193,100,0,100,2550,4,776,0,2
"m",27,19,31,"A",979,100,-200,-100,2450,4,867,0,2
"m",27,19,32,"A",1036,100,0,100,2550,3,833,0,2
"m",27,19,33,"B",428,100,0,100,2650,3,652,0,2
"m",27,19,34,"B",3543,100,-1250,-1150,1500,4,822,0,2
"m",27,19,35,"B",664,100,0,100,1600,2,528,0,2
"m",27,19,36,"C",709,50,0,50,1650,4,641,1,2
"m",27,19,37,"D",855,50,0,50,1700,2,618,1,2
"m",27,19,38,"D",596,50,0,50,1750,4,406,1,2
"m",27,19,39,"B",552,100,0,100,1850,4,787,0,2
"m",27,19,40,"A",14491,100,-250,-150,1700,4,685,0,2
"m",27,19,41,"B",1282,100,0,100,1800,4,754,0,3
"m",27,19,42,"C",585,50,-50,0,1800,3,450,1,3
"m",27,19,43,"C",889,50,-50,0,1800,4,529,1,3
"m",27,19,44,"B",652,100,0,100,1900,2,596,0,3
"m",27,19,45,"B",581,100,0,100,2000,4,1399,0,3
"m",27,19,46,"B",1598,100,0,100,2100,4,810,0,3
"m",27,19,47,"B",563,100,-1250,-1150,950,2,1057,0,3
"m",27,19,48,"B",8697,100,0,100,1050,4,539,0,3
"m",27,19,49,"C",529,50,0,50,1100,4,551,1,3
"m",27,19,50,"D",799,50,0,50,1150,4,1507,1,3
"m",27,19,51,"A",1868,100,-350,-250,900,2,472,0,3
"m",27,19,52,"A",849,100,0,100,1000,3,523,0,3
"m",27,19,53,"A",505,100,-350,-250,750,4,731,0,3
"m",27,19,54,"A",462,100,0,100,850,1,427,0,3
"m",27,19,55,"B",638,100,0,100,950,4,609,0,3
"m",27,19,56,"B",709,100,0,100,1050,2,2025,0,3
"m",27,19,57,"C",1676,50,-25,25,1075,1,1811,1,3
"m",27,19,58,"B",957,100,0,100,1175,4,641,0,3
"m",27,19,59,"B",495,100,0,100,1275,4,540,0,3
"m",27,19,60,"B",428,100,0,100,1375,2,394,0,3
"m",27,19,61,"B",507,100,0,100,1475,3,461,0,4
"m",27,19,62,"B",575,100,0,100,1575,3,1935,0,4
"m",27,19,63,"D",1901,50,0,50,1625,2,1046,1,4
"m",27,19,64,"B",2442,100,0,100,1725,4,833,0,4
"m",27,19,65,"B",11846,100,0,100,1825,4,788,0,4
"m",27,19,66,"B",697,100,-1250,-1150,675,4,720,0,4
"m",27,19,67,"B",3117,100,0,100,775,2,517,0,4
"m",27,19,68,"B",18663,100,0,100,875,4,1384,0,4
"m",27,19,69,"C",6785,50,-75,-25,850,3,1799,1,4
"m",27,19,70,"B",2340,100,0,100,950,2,1395,0,4
"m",27,19,71,"D",1856,50,-250,-200,750,3,608,1,4
"m",27,19,72,"B",608,100,0,100,850,4,528,0,4
"m",27,19,73,"D",619,50,0,50,900,4,483,1,4
"m",27,19,74,"B",439,100,0,100,1000,2,562,0,4
"m",27,19,75,"D",563,50,0,50,1050,4,427,1,4
"m",27,19,76,"B",450,100,0,100,1150,4,709,0,4
"m",27,19,77,"D",563,50,0,50,1200,4,945,1,4
"m",27,19,78,"B",653,100,0,100,1300,2,562,0,4
"m",27,19,79,"D",524,50,0,50,1350,4,521,1,4
"m",27,19,80,"B",575,100,0,100,1450,4,573,0,4
"m",27,19,81,"D",552,50,0,50,1500,4,427,1,5
"m",27,19,82,"B",754,100,0,100,1600,2,596,0,5
"m",27,19,83,"D",596,50,0,50,1650,4,428,1,5
"m",27,19,84,"B",655,100,0,100,1750,4,1640,0,5
"m",27,19,85,"D",473,50,0,50,1800,4,551,1,5
"m",27,19,86,"B",664,100,0,100,1900,2,596,0,5
"m",27,19,87,"D",934,50,0,50,1950,4,427,1,5
"m",27,19,88,"B",495,100,0,100,2050,4,1553,0,5
"m",27,19,89,"D",494,50,0,50,2100,4,428,1,5
"m",27,19,90,"B",659,100,0,100,2200,2,578,0,5
"m",27,19,91,"D",787,50,-250,-200,2000,4,518,1,5
"m",27,19,92,"B",562,100,0,100,2100,4,1091,0,5
"m",27,19,93,"D",754,50,0,50,2150,2,1013,1,5
"m",27,19,94,"B",552,100,0,100,2250,2,551,0,5
"m",27,19,95,"D",597,50,0,50,2300,4,451,1,5
"m",27,19,96,"B",552,100,0,100,2400,4,1080,0,5
"m",27,19,97,"D",1035,50,0,50,2450,2,877,1,5
"m",27,19,98,"B",675,100,-1250,-1150,1300,2,506,0,5
"m",27,19,99,"D",1417,50,0,50,1350,4,451,1,5
"m",27,19,100,"B",495,100,0,100,1450,4,664,0,5
"f",45,20,1,"D",2279,50,0,50,2050,4,2517,1,1
"f",45,20,2,"D",3642,50,0,50,2100,4,1336,1,1
"f",45,20,3,"C",5290,50,0,50,2150,3,2756,1,1
"f",45,20,4,"C",2256,50,0,50,2200,4,3395,1,1
"f",45,20,5,"C",3476,50,-50,0,2200,2,1993,1,1
"f",45,20,6,"A",7642,100,0,100,2300,1,2533,0,1
"f",45,20,7,"A",3515,100,0,100,2400,4,1998,0,1
"f",45,20,8,"A",2866,100,-150,-50,2350,2,3353,0,1
"f",45,20,9,"A",5291,100,0,100,2450,2,2129,0,1
"f",45,20,10,"D",8827,50,0,50,2500,4,1938,1,1
"f",45,20,11,"D",4680,50,0,50,2550,4,1423,1,1
"f",45,20,12,"D",2967,50,0,50,2600,4,3997,1,1
"f",45,20,13,"D",2459,50,0,50,2650,4,1840,1,1
"f",45,20,14,"D",1784,50,0,50,2700,4,1184,1,1
"f",45,20,15,"D",1308,50,0,50,2750,4,1181,1,1
"f",45,20,16,"D",1627,50,0,50,2800,4,1208,1,1
"f",45,20,17,"D",5085,50,-250,-200,2600,4,1524,1,1
"f",45,20,18,"D",10621,50,0,50,2650,1,1785,1,1
"f",45,20,19,"D",1333,50,0,50,2700,2,2532,1,1
"f",45,20,20,"A",2895,100,-300,-200,2500,1,1910,0,1
"f",45,20,21,"B",6104,100,0,100,2600,4,2490,0,2
"f",45,20,22,"B",3662,100,0,100,2700,4,1371,0,2
"f",45,20,23,"C",5886,50,0,50,2750,1,1604,1,2
"f",45,20,24,"D",2710,50,0,50,2800,3,3851,1,2
"f",45,20,25,"D",2768,50,0,50,2850,3,2151,1,2
"f",45,20,26,"A",2172,100,0,100,2950,4,5014,0,2
"f",45,20,27,"C",3651,50,-50,0,2950,2,1574,1,2
"f",45,20,28,"A",4137,100,-200,-100,2850,1,4575,0,2
"f",45,20,29,"D",2338,50,0,50,2900,4,2256,1,2
"f",45,20,30,"D",2784,50,0,50,2950,4,1680,1,2
"f",45,20,31,"C",2852,50,0,50,3000,2,1898,1,2
"f",45,20,32,"B",2025,100,0,100,3100,2,1707,0,2
"f",45,20,33,"B",2784,100,0,100,3200,2,2987,0,2
"f",45,20,34,"A",1845,100,0,100,3300,1,1652,0,2
"f",45,20,35,"A",2775,100,-250,-150,3150,1,4042,0,2
"f",45,20,36,"D",2489,50,0,50,3200,4,1878,1,2
"f",45,20,37,"D",4387,50,0,50,3250,1,2303,1,2
"f",45,20,38,"D",2465,50,0,50,3300,1,3591,1,2
"f",45,20,39,"B",1486,100,0,100,3400,2,1724,0,2
"f",45,20,40,"A",3922,100,-350,-250,3150,4,3210,0,2
"f",45,20,41,"A",1848,100,0,100,3250,4,1755,0,3
"f",45,20,42,"A",2621,100,-350,-250,3000,4,1399,0,3
"f",45,20,43,"A",2978,100,0,100,3100,4,1270,0,3
"f",45,20,44,"D",1876,50,-250,-200,2900,4,3795,1,3
"f",45,20,45,"D",3163,50,0,50,2950,4,1252,1,3
"f",45,20,46,"D",992,50,0,50,3000,4,1017,1,3
"f",45,20,47,"D",1532,50,0,50,3050,4,1704,1,3
"f",45,20,48,"B",1207,100,0,100,3150,2,1007,0,3
"f",45,20,49,"B",1577,100,0,100,3250,3,3062,0,3
"f",45,20,50,"B",1125,100,0,100,3350,3,1619,0,3
"f",45,20,51,"B",1215,100,-1250,-1150,2200,3,1484,0,3
"f",45,20,52,"B",1214,100,0,100,2300,1,6123,0,3
"f",45,20,53,"B",1198,100,0,100,2400,1,1075,0,3
"f",45,20,54,"D",1897,50,0,50,2450,4,3494,1,3
"f",45,20,55,"A",1505,100,-250,-150,2300,4,2322,0,3
"f",45,20,56,"C",2784,50,-50,0,2300,4,1452,1,3
"f",45,20,57,"B",1751,100,0,100,2400,1,1341,0,3
"f",45,20,58,"A",1241,100,-200,-100,2300,1,1033,0,3
"f",45,20,59,"B",974,100,0,100,2400,1,1849,0,3
"f",45,20,60,"B",994,100,-1250,-1150,1250,4,1453,0,3
"f",45,20,61,"C",2606,50,0,50,1300,1,1452,1,4
"f",45,20,62,"D",1198,50,0,50,1350,1,1759,1,4
"f",45,20,63,"D",3927,50,0,50,1400,1,1241,1,4
"f",45,20,64,"C",1880,50,-50,0,1400,2,2461,1,4
"f",45,20,65,"C",1585,50,-50,0,1400,2,1682,1,4
"f",45,20,66,"C",1040,50,0,50,1450,2,1244,1,4
"f",45,20,67,"C",1186,50,-25,25,1475,4,3236,1,4
"f",45,20,68,"D",982,50,0,50,1525,4,1008,1,4
"f",45,20,69,"D",1592,50,0,50,1575,4,1712,1,4
"f",45,20,70,"D",2662,50,-250,-200,1375,4,1432,1,4
"f",45,20,71,"A",1202,100,0,100,1475,4,1676,0,4
"f",45,20,72,"A",910,100,-300,-200,1275,4,1359,0,4
"f",45,20,73,"A",1723,100,-150,-50,1225,4,2100,0,4
"f",45,20,74,"A",1164,100,0,100,1325,1,1233,0,4
"f",45,20,75,"A",904,100,0,100,1425,1,1193,0,4
"f",45,20,76,"B",1527,100,0,100,1525,2,1061,0,4
"f",45,20,77,"B",2855,100,0,100,1625,2,2110,0,4
"f",45,20,78,"B",1553,100,0,100,1725,3,1580,0,4
"f",45,20,79,"B",1332,100,0,100,1825,2,2090,0,4
"f",45,20,80,"B",1891,100,0,100,1925,2,1534,0,4
"f",45,20,81,"B",898,100,0,100,2025,2,1017,0,5
"f",45,20,82,"B",1053,100,-1250,-1150,875,2,1229,0,5
"f",45,20,83,"B",1128,100,0,100,975,1,2767,0,5
"f",45,20,84,"B",909,100,0,100,1075,1,957,0,5
"f",45,20,85,"B",935,100,0,100,1175,1,924,0,5
"f",45,20,86,"B",2890,100,0,100,1275,2,2343,0,5
"f",45,20,87,"B",1503,100,0,100,1375,2,1118,0,5
"f",45,20,88,"D",1139,50,0,50,1425,4,2523,1,5
"f",45,20,89,"D",2124,50,0,50,1475,4,1316,1,5
"f",45,20,90,"C",2617,50,-75,-25,1450,1,3484,1,5
"f",45,20,91,"B",1700,100,0,100,1550,1,1363,0,5
"f",45,20,92,"B",1037,100,0,100,1650,1,1964,0,5
"f",45,20,93,"B",1174,100,0,100,1750,4,2066,0,5
"f",45,20,94,"A",2420,100,0,100,1850,1,895,0,5
"f",45,20,95,"A",9091,100,-300,-200,1650,1,1483,0,5
"f",45,20,96,"A",1363,100,0,100,1750,1,896,0,5
"f",45,20,97,"A",1292,100,-350,-250,1500,1,1067,0,5
"f",45,20,98,"A",792,100,0,100,1600,1,1470,0,5
"f",45,20,99,"A",1689,100,-200,-100,1500,1,1339,0,5
"f",45,20,100,"A",878,100,-250,-150,1350,1,1050,0,5
"f",50,21,1,"D",12619,50,0,50,2050,4,2846,1,1
"f",50,21,2,"C",10025,50,0,50,2100,4,1561,1,1
"f",50,21,3,"B",4163,100,0,100,2200,4,1300,0,1
"f",50,21,4,"A",3392,100,0,100,2300,4,1904,0,1
"f",50,21,5,"D",2627,50,0,50,2350,4,3110,1,1
"f",50,21,6,"C",4500,50,0,50,2400,4,1763,1,1
"f",50,21,7,"B",1579,100,0,100,2500,3,1381,0,1
"f",50,21,8,"C",2210,50,-50,0,2500,3,1400,1,1
"f",50,21,9,"D",7123,50,0,50,2550,4,2149,1,1
"f",50,21,10,"A",2098,100,0,100,2650,4,1117,0,1
"f",50,21,11,"A",2916,100,-150,-50,2600,4,1117,0,1
"f",50,21,12,"B",1432,100,0,100,2700,4,933,0,1
"f",50,21,13,"C",3332,50,0,50,2750,4,1024,1,1
"f",50,21,14,"A",1905,100,0,100,2850,4,997,0,1
"f",50,21,15,"B",1434,100,0,100,2950,4,1163,0,1
"f",50,21,16,"D",2037,50,0,50,3000,4,924,1,1
"f",50,21,17,"D",2146,50,0,50,3050,4,882,1,1
"f",50,21,18,"A",1160,100,-300,-200,2850,4,1405,0,1
"f",50,21,19,"A",6707,100,0,100,2950,4,1824,0,1
"f",50,21,20,"C",2793,50,-50,0,2950,4,2318,1,1
"f",50,21,21,"C",1358,50,0,50,3000,4,884,1,2
"f",50,21,22,"C",3842,50,-50,0,3000,4,934,1,2
"f",50,21,23,"A",3721,100,-200,-100,2900,4,920,0,2
"f",50,21,24,"A",1387,100,0,100,3000,4,1066,0,2
"f",50,21,25,"A",5088,100,-250,-150,2850,4,991,0,2
"f",50,21,26,"C",2628,50,0,50,2900,2,1529,1,2
"f",50,21,27,"C",2563,50,-50,0,2900,1,4858,1,2
"f",50,21,28,"A",4867,100,-350,-250,2650,4,993,0,2
"f",50,21,29,"A",4150,100,0,100,2750,3,1987,0,2
"f",50,21,30,"B",4598,100,0,100,2850,3,2175,0,2
"f",50,21,31,"A",2592,100,-350,-250,2600,4,3958,0,2
"f",50,21,32,"A",2799,100,0,100,2700,4,1030,0,2
"f",50,21,33,"A",2815,100,-250,-150,2550,2,1976,0,2
"f",50,21,34,"D",2629,50,0,50,2600,4,903,1,2
"f",50,21,35,"D",1772,50,0,50,2650,4,955,1,2
"f",50,21,36,"D",1337,50,0,50,2700,4,995,1,2
"f",50,21,37,"D",3187,50,0,50,2750,4,895,1,2
"f",50,21,38,"D",1793,50,-250,-200,2550,4,848,1,2
"f",50,21,39,"C",2920,50,-50,0,2550,3,5112,1,2
"f",50,21,40,"B",2346,100,0,100,2650,4,1130,0,2
"f",50,21,41,"A",4450,100,-200,-100,2550,4,3989,0,3
"f",50,21,42,"A",9090,100,0,100,2650,4,1142,0,3
"f",50,21,43,"C",1882,50,0,50,2700,4,843,1,3
"f",50,21,44,"B",3718,100,0,100,2800,4,1481,0,3
"f",50,21,45,"A",2077,100,-300,-200,2600,2,3803,0,3
"f",50,21,46,"D",1835,50,0,50,2650,4,3169,1,3
"f",50,21,47,"D",2206,50,0,50,2700,4,850,1,3
"f",50,21,48,"A",2649,100,-150,-50,2650,4,1023,0,3
"f",50,21,49,"A",1382,100,0,100,2750,4,976,0,3
"f",50,21,50,"A",2040,100,0,100,2850,4,872,0,3
"f",50,21,51,"B",2251,100,0,100,2950,2,3045,0,3
"f",50,21,52,"B",2928,100,-1250,-1150,1800,4,957,0,3
"f",50,21,53,"B",4371,100,0,100,1900,4,1697,0,3
"f",50,21,54,"A",1547,100,0,100,2000,4,2520,0,3
"f",50,21,55,"A",3371,100,-300,-200,1800,4,1281,0,3
"f",50,21,56,"A",3672,100,0,100,1900,4,818,0,3
"f",50,21,57,"A",1295,100,-350,-250,1650,4,733,0,3
"f",50,21,58,"A",1115,100,0,100,1750,4,819,0,3
"f",50,21,59,"A",1341,100,-200,-100,1650,4,814,0,3
"f",50,21,60,"A",794,100,-250,-150,1500,4,760,0,3
"f",50,21,61,"A",3899,100,-150,-50,1450,4,780,0,4
"f",50,21,62,"A",1410,100,0,100,1550,4,761,0,4
"f",50,21,63,"A",2188,100,0,100,1650,4,733,0,4
"f",50,21,64,"A",984,100,-350,-250,1400,1,2146,0,4
"f",50,21,65,"B",1357,100,0,100,1500,4,944,0,4
"f",50,21,66,"A",3279,100,-200,-100,1400,4,768,0,4
"f",50,21,67,"B",1615,100,0,100,1500,1,2193,0,4
"f",50,21,68,"D",1844,50,0,50,1550,3,1970,1,4
"f",50,21,69,"D",3216,50,0,50,1600,4,2134,1,4
"f",50,21,70,"D",1833,50,0,50,1650,4,743,1,4
"f",50,21,71,"D",2686,50,0,50,1700,1,1798,1,4
"f",50,21,72,"C",2065,50,-25,25,1725,1,5595,1,4
"f",50,21,73,"A",2913,100,-250,-150,1575,4,798,0,4
"f",50,21,74,"A",834,100,0,100,1675,4,761,0,4
"f",50,21,75,"D",1744,50,0,50,1725,4,669,1,4
"f",50,21,76,"B",1987,100,0,100,1825,4,892,0,4
"f",50,21,77,"C",1300,50,-75,-25,1800,4,2427,1,4
"f",50,21,78,"A",6515,100,0,100,1900,4,1901,0,4
"f",50,21,79,"D",2983,50,0,50,1950,4,795,1,4
"f",50,21,80,"A",2174,100,0,100,2050,4,659,0,4
"f",50,21,81,"A",2118,100,-150,-50,2000,4,618,0,5
"f",50,21,82,"A",1239,100,-300,-200,1800,4,559,0,5
"f",50,21,83,"C",2492,50,0,50,1850,4,651,1,5
"f",50,21,84,"C",1221,50,0,50,1900,3,2046,1,5
"f",50,21,85,"B",1422,100,-1250,-1150,750,4,1800,0,5
"f",50,21,86,"B",3059,100,0,100,850,4,746,0,5
"f",50,21,87,"B",864,100,0,100,950,4,1106,0,5
"f",50,21,88,"B",1410,100,0,100,1050,4,721,0,5
"f",50,21,89,"B",4609,100,0,100,1150,2,1933,0,5
"f",50,21,90,"A",8669,100,0,100,1250,4,788,0,5
"f",50,21,91,"B",3620,100,0,100,1350,3,991,0,5
"f",50,21,92,"C",3375,50,0,50,1400,4,755,1,5
"f",50,21,93,"C",3855,50,-25,25,1425,4,1215,1,5
"f",50,21,94,"B",6616,100,0,100,1525,2,3115,0,5
"f",50,21,95,"C",2651,50,-75,-25,1500,2,2648,1,5
"f",50,21,96,"C",3488,50,0,50,1550,4,1696,1,5
"f",50,21,97,"D",2373,50,0,50,1600,4,920,1,5
"f",50,21,98,"D",2331,50,-250,-200,1400,1,2577,1,5
"f",50,21,99,"A",3625,100,0,100,1500,3,2766,0,5
"f",50,21,100,"A",2046,100,0,100,1600,2,1620,0,5
"m",26,22,1,"C",41565,50,0,50,2050,2,5815,1,1
"m",26,22,2,"A",8284,100,0,100,2150,2,1691,0,1
"m",26,22,3,"D",3699,50,0,50,2200,1,3071,1,1
"m",26,22,4,"C",2320,50,0,50,2250,2,2434,1,1
"m",26,22,5,"B",21653,100,0,100,2350,3,2636,0,1
"m",26,22,6,"A",3622,100,0,100,2450,2,1251,0,1
"m",26,22,7,"C",2455,50,-50,0,2450,3,1436,1,1
"m",26,22,8,"A",1650,100,-150,-50,2400,2,1354,0,1
"m",26,22,9,"D",1921,50,0,50,2450,2,4294,1,1
"m",26,22,10,"D",1191,50,0,50,2500,2,866,1,1
"m",26,22,11,"C",1151,50,0,50,2550,2,884,1,1
"m",26,22,12,"A",1800,100,0,100,2650,2,805,0,1
"m",26,22,13,"A",1046,100,-300,-200,2450,2,824,0,1
"m",26,22,14,"C",868,50,-50,0,2450,3,684,1,1
"m",26,22,15,"B",703,100,0,100,2550,2,660,0,1
"m",26,22,16,"B",1546,100,0,100,2650,2,951,0,1
"m",26,22,17,"B",833,100,0,100,2750,2,721,0,1
"m",26,22,18,"B",1629,100,0,100,2850,2,1096,0,1
"m",26,22,19,"B",1074,100,0,100,2950,2,956,0,1
"m",26,22,20,"B",1025,100,0,100,3050,2,925,0,1
"m",26,22,21,"B",802,100,0,100,3150,2,1542,0,2
"m",26,22,22,"B",1053,100,-1250,-1150,2000,2,839,0,2
"m",26,22,23,"D",2826,50,0,50,2050,4,5493,1,2
"m",26,22,24,"C",1799,50,0,50,2100,3,1150,1,2
"m",26,22,25,"B",800,100,0,100,2200,2,796,0,2
"m",26,22,26,"A",764,100,0,100,2300,1,1457,0,2
"m",26,22,27,"D",1773,50,0,50,2350,4,1003,1,2
"m",26,22,28,"C",902,50,-50,0,2350,3,865,1,2
"m",26,22,29,"B",1043,100,0,100,2450,2,943,0,2
"m",26,22,30,"A",1135,100,-200,-100,2350,1,853,0,2
"m",26,22,31,"C",1437,50,0,50,2400,3,926,1,2
"m",26,22,32,"B",1021,100,0,100,2500,2,969,0,2
"m",26,22,33,"B",822,100,0,100,2600,2,789,0,2
"m",26,22,34,"B",823,100,-1250,-1150,1450,2,678,0,2
"m",26,22,35,"C",20299,50,-50,0,1450,3,1704,1,2
"m",26,22,36,"A",3180,100,0,100,1550,2,1345,0,2
"m",26,22,37,"B",5423,100,0,100,1650,2,1225,0,2
"m",26,22,38,"B",1646,100,0,100,1750,2,1352,0,2
"m",26,22,39,"B",1638,100,0,100,1850,2,1076,0,2
"m",26,22,40,"B",1786,100,0,100,1950,2,1009,0,2
"m",26,22,41,"C",2333,50,-50,0,1950,3,1148,1,3
"m",26,22,42,"B",1093,100,0,100,2050,2,1049,0,3
"m",26,22,43,"B",1627,100,0,100,2150,2,1133,0,3
"m",26,22,44,"D",2676,50,0,50,2200,4,1153,1,3
"m",26,22,45,"B",1544,100,-1250,-1150,1050,2,1002,0,3
"m",26,22,46,"A",2601,100,-250,-150,900,1,1512,0,3
"m",26,22,47,"D",7172,50,0,50,950,2,1316,1,3
"m",26,22,48,"C",4342,50,0,50,1000,3,1214,1,3
"m",26,22,49,"B",1620,100,0,100,1100,4,1290,0,3
"m",26,22,50,"A",4399,100,-350,-250,850,1,963,0,3
"m",26,22,51,"D",4577,50,0,50,900,2,1386,1,3
"m",26,22,52,"D",2772,50,0,50,950,2,1234,1,3
"m",26,22,53,"C",6803,50,-25,25,975,4,1155,1,3
"m",26,22,54,"C",12299,50,-75,-25,950,2,1106,1,3
"m",26,22,55,"B",986,100,0,100,1050,2,779,0,3
"m",26,22,56,"B",1047,100,0,100,1150,2,709,0,3
"m",26,22,57,"B",1904,100,0,100,1250,2,716,0,3
"m",26,22,58,"B",884,100,0,100,1350,2,673,0,3
"m",26,22,59,"D",17707,50,-250,-200,1150,3,1057,1,3
"m",26,22,60,"B",6864,100,0,100,1250,2,981,0,3
"m",26,22,61,"B",1602,100,0,100,1350,2,1000,0,4
"m",26,22,62,"B",1478,100,0,100,1450,2,1107,0,4
"m",26,22,63,"C",5144,50,0,50,1500,4,1242,1,4
"m",26,22,64,"B",14082,100,0,100,1600,1,1152,0,4
"m",26,22,65,"B",7605,100,0,100,1700,4,1270,0,4
"m",26,22,66,"B",12631,100,-1250,-1150,550,3,2962,0,4
"m",26,22,67,"C",9755,50,0,50,600,2,1293,1,4
"m",26,22,68,"A",2949,100,0,100,700,1,3120,0,4
"m",26,22,69,"B",4196,100,0,100,800,2,768,0,4
"m",26,22,70,"B",1652,100,0,100,900,2,918,0,4
"m",26,22,71,"D",1974,50,0,50,950,2,1689,1,4
"m",26,22,72,"D",1986,50,0,50,1000,2,713,1,4
"m",26,22,73,"B",1582,100,0,100,1100,2,657,0,4
"m",26,22,74,"D",2907,50,0,50,1150,2,906,1,4
"m",26,22,75,"D",2128,50,0,50,1200,2,697,1,4
"m",26,22,76,"B",961,100,0,100,1300,2,630,0,4
"m",26,22,77,"B",3518,100,0,100,1400,2,872,0,4
"m",26,22,78,"D",9633,50,0,50,1450,2,868,1,4
"m",26,22,79,"D",807,50,0,50,1500,2,1357,1,4
"m",26,22,80,"B",1066,100,0,100,1600,2,822,0,4
"m",26,22,81,"B",1278,100,0,100,1700,2,728,0,5
"m",26,22,82,"B",3789,100,0,100,1800,2,602,0,5
"m",26,22,83,"D",1037,50,0,50,1850,2,971,1,5
"m",26,22,84,"D",1466,50,0,50,1900,2,615,1,5
"m",26,22,85,"B",965,100,0,100,2000,2,714,0,5
"m",26,22,86,"D",7342,50,0,50,2050,2,760,1,5
"m",26,22,87,"D",1477,50,-250,-200,1850,2,764,1,5
"m",26,22,88,"C",1685,50,0,50,1900,3,1416,1,5
"m",26,22,89,"B",2012,100,0,100,2000,2,637,0,5
"m",26,22,90,"C",6076,50,-25,25,2025,1,1117,1,5
"m",26,22,91,"B",2437,100,0,100,2125,2,595,0,5
"m",26,22,92,"B",12483,100,0,100,2225,2,816,0,5
"m",26,22,93,"B",961,100,0,100,2325,2,586,0,5
"m",26,22,94,"B",1174,100,0,100,2425,2,1100,0,5
"m",26,22,95,"B",211251,100,0,100,2525,2,773,0,5
"m",26,22,96,"B",815,100,0,100,2625,2,922,0,5
"m",26,22,97,"B",1202,100,-1250,-1150,1475,2,789,0,5
"m",26,22,98,"B",1701,100,0,100,1575,2,739,0,5
"m",26,22,99,"B",1075,100,0,100,1675,2,713,0,5
"m",26,22,100,"B",3866,100,0,100,1775,2,636,0,5
"f",22,23,1,"A",1494,100,0,100,2100,4,1440,0,1
"f",22,23,2,"B",640,100,0,100,2200,4,624,0,1
"f",22,23,3,"A",536,100,0,100,2300,4,697,0,1
"f",22,23,4,"C",624,50,0,50,2350,4,554,1,1
"f",22,23,5,"B",583,100,0,100,2450,4,544,0,1
"f",22,23,6,"A",504,100,-150,-50,2400,4,681,0,1
"f",22,23,7,"B",768,100,0,100,2500,4,695,0,1
"f",22,23,8,"D",824,50,0,50,2550,4,665,1,1
"f",22,23,9,"B",616,100,0,100,2650,3,640,0,1
"f",22,23,10,"C",888,50,0,50,2700,4,512,1,1
"f",22,23,11,"B",633,100,0,100,2800,4,616,0,1
"f",22,23,12,"D",543,50,0,50,2850,4,504,1,1
"f",22,23,13,"A",678,100,0,100,2950,1,784,0,1
"f",22,23,14,"B",480,100,0,100,3050,4,608,0,1
"f",22,23,15,"C",608,50,-50,0,3050,4,560,1,1
"f",22,23,16,"A",943,100,-300,-200,2850,4,768,0,1
"f",22,23,17,"B",617,100,0,100,2950,4,695,0,1
"f",22,23,18,"A",496,100,0,100,3050,1,576,0,1
"f",22,23,19,"C",544,50,0,50,3100,2,727,1,1
"f",22,23,20,"A",808,100,-200,-100,3000,1,567,0,1
"f",22,23,21,"A",575,100,0,100,3100,1,1121,0,2
"f",22,23,22,"B",472,100,0,100,3200,4,592,0,2
"f",22,23,23,"D",448,50,0,50,3250,4,568,1,2
"f",22,23,24,"B",552,100,-1250,-1150,2100,2,544,0,2
"f",22,23,25,"A",553,100,-250,-150,1950,4,712,0,2
"f",22,23,26,"A",528,100,-350,-250,1700,1,489,0,2
"f",22,23,27,"C",656,50,-50,0,1700,4,530,1,2
"f",22,23,28,"D",608,50,0,50,1750,4,993,1,2
"f",22,23,29,"B",583,100,0,100,1850,4,640,0,2
"f",22,23,30,"C",593,50,0,50,1900,4,497,1,2
"f",22,23,31,"B",441,100,0,100,2000,4,583,0,2
"f",22,23,32,"B",370,100,0,100,2100,4,502,0,2
"f",22,23,33,"A",480,100,0,100,2200,1,616,0,2
"f",22,23,34,"A",585,100,-350,-250,1950,1,569,0,2
"f",22,23,35,"B",721,100,0,100,2050,4,592,0,2
"f",22,23,36,"B",520,100,-1250,-1150,900,4,552,0,2
"f",22,23,37,"B",480,100,0,100,1000,1,664,0,2
"f",22,23,38,"C",473,50,-50,0,1000,1,495,1,2
"f",22,23,39,"C",584,50,0,50,1050,4,713,1,2
"f",22,23,40,"D",479,50,0,50,1100,1,815,1,2
"f",22,23,41,"D",457,50,0,50,1150,4,416,1,3
